id,faktura_id,czy_zaplacono,data_zaplaty,typ_platnosci
9725,9725,1,2021-07-24,przelew
9726,9726,1,2021-02-12,przelew
9727,9727,1,2021-04-04,przelew
9728,9728,1,2021-08-07,przelew
9729,9729,1,2021-01-19,przelew
9730,9730,1,2021-07-11,gotówka
9731,9731,1,2021-06-10,przelew
9732,9732,1,2021-08-11,przelew
9733,9733,1,2021-03-27,przelew
9734,9734,1,2021-02-15,przelew
9735,9735,1,2021-04-13,gotówka
9736,9736,1,2021-02-01,przelew
9737,9737,1,2021-08-31,przelew
9738,9738,1,2021-10-15,przelew
9739,9739,1,2021-07-17,przelew
9740,9740,1,2021-04-25,przelew
9741,9741,1,2021-06-27,przelew
9742,9742,1,2021-04-05,przelew
9743,9743,0,NULL,przelew
9744,9744,1,2021-01-21,przelew
9745,9745,1,2021-03-15,przelew
9746,9746,1,2021-05-17,przelew
9747,9747,1,2021-01-09,przelew
9748,9748,1,2021-03-26,przelew
9749,9749,1,2021-03-12,gotówka
9750,9750,1,2021-07-23,przelew
9751,9751,1,2021-01-19,gotówka
9752,9752,1,2021-06-26,przelew
9753,9753,1,2021-03-03,gotówka
9754,9754,1,2021-05-31,gotówka
9755,9755,1,2021-04-18,przelew
9756,9756,1,2021-02-11,przelew
9757,9757,1,2021-04-07,przelew
9758,9758,1,2021-03-10,przelew
9759,9759,1,2021-04-20,przelew
9760,9760,1,2021-07-28,przelew
9761,9761,1,2021-10-07,gotówka
9762,9762,1,2021-07-31,gotówka
9763,9763,1,2021-08-29,przelew
9764,9764,1,2021-05-10,gotówka
9765,9765,1,2021-04-04,gotówka
9766,9766,1,2021-09-04,gotówka
9767,9767,1,2021-03-01,przelew
9768,9768,1,2021-06-10,gotówka
9769,9769,1,2021-02-07,przelew
9770,9770,1,2021-05-16,przelew
9771,9771,1,2021-03-22,przelew
9772,9772,1,2021-05-20,przelew
9773,9773,1,2021-03-30,przelew
9774,9774,1,2021-09-09,przelew
9775,9775,1,2021-05-06,gotówka
9776,9776,1,2021-03-27,gotówka
9777,9777,1,2021-03-07,przelew
9778,9778,1,2021-10-26,przelew
9779,9779,1,2021-04-18,przelew
9780,9780,1,2021-02-15,gotówka
9781,9781,1,2021-05-01,przelew
9782,9782,1,2021-09-20,przelew
9783,9783,1,2021-09-19,gotówka
9784,9784,1,2021-09-25,przelew
9785,9785,1,2021-01-11,gotówka
9786,9786,1,2021-06-17,przelew
9787,9787,1,2021-03-20,przelew
9788,9788,1,2021-07-14,gotówka
9789,9789,1,2021-04-18,przelew
9790,9790,1,2021-03-02,przelew
9791,9791,1,2021-03-19,przelew
9792,9792,1,2021-09-08,gotówka
9793,9793,1,2021-07-28,przelew
9794,9794,1,2021-05-09,przelew
9795,9795,1,2021-01-23,gotówka
9796,9796,1,2021-06-10,gotówka
9797,9797,1,2021-05-14,przelew
9798,9798,1,2021-07-26,gotówka
9799,9799,1,2021-09-14,przelew
9800,9800,1,2021-06-16,przelew
9801,9801,1,2021-08-25,przelew
9802,9802,1,2021-03-03,przelew
9803,9803,0,NULL,przelew
9804,9804,1,2021-03-09,gotówka
9805,9805,1,2021-06-10,gotówka
9806,9806,1,2021-01-23,przelew
9807,9807,1,2021-08-24,przelew
9808,9808,1,2021-08-01,przelew
9809,9809,1,2021-08-20,przelew
9810,9810,1,2021-03-11,przelew
9811,9811,1,2021-03-04,gotówka
9812,9812,1,2021-07-29,przelew
9813,9813,1,2021-02-25,przelew
9814,9814,1,2021-01-05,przelew
9815,9815,1,2021-05-06,gotówka
9816,9816,1,2021-08-21,gotówka
9817,9817,1,2021-10-12,gotówka
9818,9818,1,2021-03-05,przelew
9819,9819,1,2021-02-24,gotówka
9820,9820,1,2021-06-05,gotówka
9821,9821,1,2021-05-28,gotówka
9822,9822,1,2021-07-15,przelew
9823,9823,1,2021-05-16,przelew
9824,9824,1,2021-09-08,przelew
9825,9825,1,2021-04-22,przelew
9826,9826,1,2021-05-18,przelew
9827,9827,1,2021-09-10,gotówka
9828,9828,1,2021-10-17,przelew
9829,9829,1,2021-10-02,przelew
9830,9830,1,2021-07-09,przelew
9831,9831,1,2021-05-15,przelew
9832,9832,1,2021-01-24,przelew
9833,9833,1,2021-05-08,przelew
9834,9834,1,2021-08-19,przelew
9835,9835,1,2021-04-05,przelew
9836,9836,1,2021-04-03,przelew
9837,9837,1,2021-08-14,gotówka
9838,9838,1,2021-06-29,przelew
9839,9839,1,2021-03-25,przelew
9840,9840,1,2021-01-04,przelew
9841,9841,1,2021-08-08,gotówka
9842,9842,1,2021-05-26,przelew
9843,9843,1,2021-08-22,przelew
9844,9844,1,2021-04-08,przelew
9845,9845,1,2021-10-03,przelew
9846,9846,1,2021-05-30,przelew
9847,9847,1,2021-08-08,przelew
9848,9848,1,2021-08-12,gotówka
9849,9849,1,2021-08-24,przelew
9850,9850,1,2021-05-07,przelew
9851,9851,1,2021-06-18,przelew
9852,9852,1,2021-06-29,gotówka
9853,9853,1,2021-10-20,przelew
9854,9854,1,2021-08-29,przelew
9855,9855,1,2021-05-09,przelew
9856,9856,1,2021-03-23,przelew
9857,9857,1,2021-04-25,gotówka
9858,9858,1,2021-06-30,przelew
9859,9859,1,2021-10-14,przelew
9860,9860,0,NULL,gotówka
9861,9861,1,2021-02-20,przelew
9862,9862,1,2021-09-01,gotówka
9863,9863,1,2021-03-09,przelew
9864,9864,1,2021-06-07,gotówka
9865,9865,1,2021-02-16,gotówka
9866,9866,1,2021-10-01,przelew
9867,9867,1,2021-01-25,przelew
9868,9868,1,2021-02-09,przelew
9869,9869,1,2021-03-13,przelew
9870,9870,1,2021-10-16,przelew
9871,9871,1,2021-08-09,gotówka
9872,9872,1,2021-01-30,gotówka
9873,9873,1,2021-09-04,przelew
9874,9874,1,2021-06-18,gotówka
9875,9875,1,2021-06-10,przelew
9876,9876,1,2021-02-09,przelew
9877,9877,1,2021-06-04,gotówka
9878,9878,1,2021-02-27,gotówka
9879,9879,1,2021-10-19,przelew
9880,9880,1,2021-06-13,gotówka
9881,9881,1,2021-09-03,przelew
9882,9882,1,2021-04-02,gotówka
9883,9883,1,2021-08-18,przelew
9884,9884,1,2021-03-31,gotówka
9885,9885,1,2021-02-28,przelew
9886,9886,1,2021-09-25,przelew
9887,9887,1,2021-07-21,gotówka
9888,9888,1,2021-06-13,przelew
9889,9889,1,2021-10-10,przelew
9890,9890,1,2021-06-18,przelew
9891,9891,1,2021-03-11,przelew
9892,9892,1,2021-05-12,gotówka
9893,9893,1,2021-10-12,przelew
9894,9894,1,2021-04-03,przelew
9895,9895,1,2021-05-25,przelew
9896,9896,1,2021-02-12,przelew
9897,9897,1,2021-06-24,przelew
9898,9898,1,2021-10-21,przelew
9899,9899,1,2021-04-12,przelew
9900,9900,1,2021-06-21,gotówka
9901,9901,1,2021-10-26,przelew
9902,9902,1,2021-10-07,przelew
9903,9903,1,2021-02-15,gotówka
9904,9904,1,2021-10-28,gotówka
9905,9905,1,2021-04-05,przelew
9906,9906,1,2021-02-07,przelew
9907,9907,1,2021-10-13,przelew
9908,9908,1,2021-01-31,przelew
9909,9909,1,2021-08-17,gotówka
9910,9910,1,2021-02-13,przelew
9911,9911,1,2021-02-02,przelew
9912,9912,1,2021-02-07,przelew
9913,9913,1,2021-05-24,przelew
9914,9914,1,2021-07-03,gotówka
9915,9915,1,2021-05-12,gotówka
9916,9916,1,2021-09-30,przelew
9917,9917,1,2021-08-03,gotówka
9918,9918,1,2021-08-07,gotówka
9919,9919,1,2021-02-14,przelew
9920,9920,1,2021-02-19,gotówka
9921,9921,1,2021-10-03,przelew
9922,9922,1,2021-02-26,gotówka
9923,9923,1,2021-02-21,gotówka
9924,9924,1,2021-03-06,przelew
9925,9925,1,2021-03-12,przelew
9926,9926,1,2021-01-20,przelew
9927,9927,1,2021-02-03,przelew
9928,9928,1,2021-04-05,przelew
9929,9929,1,2021-02-27,gotówka
9930,9930,1,2021-06-07,gotówka
9931,9931,1,2021-03-20,przelew
9932,9932,1,2021-01-28,przelew
9933,9933,1,2021-03-19,przelew
9934,9934,1,2021-04-15,gotówka
9935,9935,1,2021-02-14,gotówka
9936,9936,1,2021-03-25,przelew
9937,9937,1,2021-04-03,gotówka
9938,9938,1,2021-10-15,przelew
9939,9939,1,2021-09-17,gotówka
9940,9940,1,2021-09-29,gotówka
9941,9941,1,2021-02-18,przelew
9942,9942,1,2021-07-17,przelew
9943,9943,1,2021-05-29,przelew
9944,9944,1,2021-05-31,gotówka
9945,9945,1,2021-02-27,przelew
9946,9946,1,2021-02-25,przelew
9947,9947,1,2021-04-29,gotówka
9948,9948,1,2021-08-14,przelew
9949,9949,1,2021-01-13,przelew
9950,9950,1,2021-09-04,przelew
9951,9951,1,2021-05-06,gotówka
9952,9952,1,2021-08-20,gotówka
9953,9953,1,2021-02-17,gotówka
9954,9954,1,2021-05-15,gotówka
9955,9955,1,2021-04-27,przelew
9956,9956,1,2021-01-31,przelew
9957,9957,1,2021-09-18,przelew
9958,9958,1,2021-03-17,przelew
9959,9959,1,2021-10-02,gotówka
9960,9960,1,2021-09-20,przelew
9961,9961,1,2021-04-08,przelew
9962,9962,1,2021-04-24,przelew
9963,9963,1,2021-02-22,gotówka
9964,9964,1,2021-04-10,gotówka
9965,9965,1,2021-04-12,przelew
9966,9966,1,2021-10-09,gotówka
9967,9967,1,2021-06-13,przelew
9968,9968,1,2021-05-24,przelew
9969,9969,1,2021-09-08,przelew
9970,9970,1,2021-09-24,przelew
9971,9971,1,2021-08-28,gotówka
9972,9972,1,2021-03-23,przelew
9973,9973,1,2021-01-23,gotówka
9974,9974,1,2021-09-18,przelew
9975,9975,1,2021-03-29,gotówka
9976,9976,1,2021-04-01,gotówka
9977,9977,1,2021-03-13,gotówka
9978,9978,1,2021-01-03,przelew
9979,9979,1,2021-01-23,przelew
9980,9980,1,2021-09-07,gotówka
9981,9981,1,2021-04-29,przelew
9982,9982,1,2021-02-16,przelew
9983,9983,1,2021-02-19,gotówka
9984,9984,1,2021-09-25,przelew
9985,9985,1,2021-09-02,gotówka
9986,9986,1,2021-08-08,gotówka
9987,9987,1,2021-07-19,przelew
9988,9988,1,2021-04-21,przelew
9989,9989,1,2021-01-08,przelew
9990,9990,1,2021-09-21,gotówka
9991,9991,1,2021-10-05,przelew
9992,9992,1,2021-03-27,przelew
9993,9993,1,2021-03-08,gotówka
9994,9994,1,2021-06-28,gotówka
9995,9995,0,NULL,przelew
9996,9996,1,2021-05-17,przelew
9997,9997,1,2021-09-14,przelew
9998,9998,1,2021-03-17,gotówka
9999,9999,1,2021-06-18,gotówka
10000,10000,1,2021-03-13,gotówka
10001,10001,1,2021-01-08,gotówka
10002,10002,1,2021-09-17,przelew
10003,10003,1,2021-08-27,gotówka
10004,10004,1,2021-05-26,przelew
10005,10005,1,2021-04-28,przelew
10006,10006,1,2021-09-09,przelew
10007,10007,1,2021-09-13,gotówka
10008,10008,1,2021-01-17,przelew
10009,10009,1,2021-02-06,gotówka
10010,10010,1,2021-07-12,przelew
10011,10011,1,2021-07-10,gotówka
10012,10012,1,2021-10-30,gotówka
10013,10013,1,2021-03-28,gotówka
10014,10014,1,2021-06-01,przelew
10015,10015,1,2021-06-14,gotówka
10016,10016,1,2021-03-06,przelew
10017,10017,1,2021-01-17,przelew
10018,10018,1,2021-05-27,gotówka
10019,10019,1,2021-03-22,przelew
10020,10020,1,2021-09-01,przelew
10021,10021,1,2021-08-27,przelew
10022,10022,1,2021-09-25,gotówka
10023,10023,1,2021-02-24,przelew
10024,10024,1,2021-08-21,przelew
10025,10025,1,2021-07-29,gotówka
10026,10026,1,2021-03-20,gotówka
10027,10027,1,2021-03-07,gotówka
10028,10028,1,2021-02-28,przelew
10029,10029,1,2021-06-03,gotówka
10030,10030,1,2021-04-05,przelew
10031,10031,1,2021-03-10,przelew
10032,10032,1,2021-01-29,przelew
10033,10033,1,2021-01-10,przelew
10034,10034,1,2021-01-22,gotówka
10035,10035,1,2021-04-06,przelew
10036,10036,1,2021-08-26,przelew
10037,10037,1,2021-06-18,gotówka
10038,10038,1,2021-02-15,przelew
10039,10039,1,2021-05-01,gotówka
10040,10040,1,2021-02-27,przelew
10041,10041,1,2021-04-30,gotówka
10042,10042,1,2021-07-31,gotówka
10043,10043,1,2021-09-02,przelew
10044,10044,1,2021-02-01,gotówka
10045,10045,1,2021-07-18,przelew
10046,10046,1,2021-02-04,przelew
10047,10047,1,2021-09-24,przelew
10048,10048,1,2021-05-26,przelew
10049,10049,1,2021-08-25,przelew
10050,10050,1,2021-08-16,przelew
10051,10051,1,2021-04-09,gotówka
10052,10052,1,2021-04-03,gotówka
10053,10053,1,2021-04-25,przelew
10054,10054,1,2021-03-01,gotówka
10055,10055,1,2021-06-30,przelew
10056,10056,1,2021-05-13,przelew
10057,10057,1,2021-03-11,przelew
10058,10058,1,2021-08-07,gotówka
10059,10059,1,2021-03-10,przelew
10060,10060,1,2021-05-24,gotówka
10061,10061,1,2021-08-14,przelew
10062,10062,1,2021-09-20,przelew
10063,10063,1,2021-01-23,przelew
10064,10064,1,2021-09-08,przelew
10065,10065,1,2021-01-12,gotówka
10066,10066,1,2021-03-11,przelew
10067,10067,1,2021-08-25,przelew
10068,10068,1,2021-05-01,przelew
10069,10069,1,2021-08-26,przelew
10070,10070,1,2021-07-21,przelew
10071,10071,1,2021-08-27,gotówka
10072,10072,1,2021-02-14,przelew
10073,10073,1,2021-01-28,przelew
10074,10074,1,2021-07-20,przelew
10075,10075,1,2021-10-13,przelew
10076,10076,1,2021-10-23,przelew
10077,10077,1,2021-10-14,przelew
10078,10078,1,2021-02-02,przelew
10079,10079,1,2021-10-24,gotówka
10080,10080,1,2021-07-21,przelew
10081,10081,1,2021-04-27,przelew
10082,10082,1,2021-02-22,przelew
10083,10083,1,2021-07-31,gotówka
10084,10084,1,2021-04-21,przelew
10085,10085,1,2021-08-08,gotówka
10086,10086,1,2021-10-22,przelew
10087,10087,1,2021-03-28,przelew
10088,10088,1,2021-09-07,przelew
10089,10089,1,2021-05-21,gotówka
10090,10090,1,2021-07-20,przelew
10091,10091,1,2021-08-25,gotówka
10092,10092,1,2021-02-22,przelew
10093,10093,1,2021-01-11,przelew
10094,10094,1,2021-07-15,przelew
10095,10095,1,2021-09-14,gotówka
10096,10096,1,2021-10-23,gotówka
10097,10097,1,2021-09-21,gotówka
10098,10098,0,NULL,przelew
10099,10099,1,2021-05-17,przelew
10100,10100,1,2021-08-29,przelew
10101,10101,1,2021-06-15,przelew
10102,10102,1,2021-03-02,przelew
10103,10103,1,2021-04-16,gotówka
10104,10104,1,2021-06-25,przelew
10105,10105,1,2021-05-30,gotówka
10106,10106,1,2021-04-10,przelew
10107,10107,1,2021-09-21,gotówka
10108,10108,1,2021-05-24,przelew
10109,10109,1,2021-10-01,gotówka
10110,10110,1,2021-01-07,przelew
10111,10111,1,2021-01-15,przelew
10112,10112,1,2021-04-21,gotówka
10113,10113,1,2021-07-27,przelew
10114,10114,1,2021-01-13,przelew
10115,10115,1,2021-08-24,gotówka
10116,10116,1,2021-03-12,przelew
10117,10117,1,2021-10-15,gotówka
10118,10118,1,2021-03-31,przelew
10119,10119,1,2021-02-03,przelew
10120,10120,1,2021-04-08,gotówka
10121,10121,1,2021-08-01,przelew
10122,10122,1,2021-02-11,przelew
10123,10123,1,2021-02-26,przelew
10124,10124,1,2021-10-17,przelew
10125,10125,1,2021-07-12,przelew
10126,10126,1,2021-02-28,gotówka
10127,10127,1,2021-08-18,przelew
10128,10128,1,2021-02-09,gotówka
10129,10129,1,2021-04-10,gotówka
10130,10130,1,2021-04-29,gotówka
10131,10131,1,2021-06-22,gotówka
10132,10132,1,2021-03-07,przelew
10133,10133,1,2021-04-23,gotówka
10134,10134,1,2021-05-02,gotówka
10135,10135,1,2021-04-06,gotówka
10136,10136,1,2021-08-28,gotówka
10137,10137,1,2021-09-03,przelew
10138,10138,1,2021-08-31,przelew
10139,10139,1,2021-01-06,przelew
10140,10140,1,2021-02-03,gotówka
10141,10141,1,2021-06-13,przelew
10142,10142,1,2021-08-16,gotówka
10143,10143,0,NULL,przelew
10144,10144,1,2021-04-29,gotówka
10145,10145,1,2021-05-17,przelew
10146,10146,1,2021-06-02,przelew
10147,10147,1,2021-02-08,przelew
10148,10148,1,2021-02-10,gotówka
10149,10149,1,2021-05-08,przelew
10150,10150,1,2021-04-01,przelew
10151,10151,1,2021-01-23,gotówka
10152,10152,1,2021-10-25,przelew
10153,10153,1,2021-03-17,przelew
10154,10154,1,2021-05-20,przelew
10155,10155,1,2021-03-26,przelew
10156,10156,1,2021-01-16,przelew
10157,10157,1,2021-09-03,gotówka
10158,10158,1,2021-09-15,przelew
10159,10159,1,2021-03-13,przelew
10160,10160,1,2021-06-20,gotówka
10161,10161,1,2021-08-22,przelew
10162,10162,1,2021-10-29,przelew
10163,10163,1,2021-02-28,gotówka
10164,10164,1,2021-03-19,przelew
10165,10165,1,2021-04-24,przelew
10166,10166,1,2021-07-15,przelew
10167,10167,1,2021-07-26,przelew
10168,10168,1,2021-10-15,gotówka
10169,10169,1,2021-09-29,gotówka
10170,10170,1,2021-02-22,gotówka
10171,10171,1,2021-07-25,przelew
10172,10172,1,2021-09-14,gotówka
10173,10173,1,2021-04-19,przelew
10174,10174,1,2021-08-04,przelew
10175,10175,1,2021-07-17,przelew
10176,10176,1,2021-10-20,gotówka
10177,10177,1,2021-10-04,przelew
10178,10178,1,2021-09-28,przelew
10179,10179,1,2021-08-12,przelew
10180,10180,1,2021-07-04,przelew
10181,10181,1,2021-10-21,przelew
10182,10182,1,2021-06-02,gotówka
10183,10183,1,2021-07-07,przelew
10184,10184,1,2021-05-15,przelew
10185,10185,0,NULL,gotówka
10186,10186,1,2021-09-27,przelew
10187,10187,1,2021-04-09,przelew
10188,10188,1,2021-05-21,przelew
10189,10189,1,2021-02-24,przelew
10190,10190,1,2021-04-04,przelew
10191,10191,1,2021-08-28,przelew
10192,10192,1,2021-02-12,przelew
10193,10193,1,2021-05-19,przelew
10194,10194,1,2021-08-04,przelew
10195,10195,1,2021-05-01,przelew
10196,10196,1,2021-04-25,gotówka
10197,10197,1,2021-09-01,przelew
10198,10198,1,2021-08-01,przelew
10199,10199,1,2021-01-25,przelew
10200,10200,1,2021-06-03,przelew
10201,10201,1,2021-05-14,przelew
10202,10202,1,2021-01-21,przelew
10203,10203,1,2021-01-16,gotówka
10204,10204,1,2021-05-24,przelew
10205,10205,1,2021-10-15,przelew
10206,10206,1,2021-01-10,gotówka
10207,10207,1,2021-07-27,przelew
10208,10208,1,2021-02-06,gotówka
10209,10209,1,2021-05-06,przelew
10210,10210,1,2021-05-12,przelew
10211,10211,1,2021-08-06,gotówka
10212,10212,1,2021-03-27,gotówka
10213,10213,1,2021-06-25,gotówka
10214,10214,1,2021-05-13,przelew
10215,10215,1,2021-08-12,przelew
10216,10216,1,2021-01-04,przelew
10217,10217,1,2021-08-25,przelew
10218,10218,1,2021-06-26,przelew
10219,10219,1,2021-05-09,przelew
10220,10220,1,2021-02-19,przelew
10221,10221,1,2021-01-01,przelew
10222,10222,1,2021-08-12,gotówka
10223,10223,1,2021-01-26,przelew
10224,10224,1,2021-03-02,przelew
10225,10225,1,2021-01-23,przelew
10226,10226,1,2021-08-31,przelew
10227,10227,1,2021-06-12,przelew
10228,10228,1,2021-05-29,przelew
10229,10229,1,2021-10-22,przelew
10230,10230,1,2021-10-02,przelew
10231,10231,1,2021-08-03,przelew
10232,10232,1,2021-09-15,przelew
10233,10233,1,2021-02-27,przelew
10234,10234,1,2021-07-30,gotówka
10235,10235,1,2021-10-03,gotówka
10236,10236,1,2021-01-05,przelew
10237,10237,1,2021-01-16,przelew
10238,10238,1,2021-06-16,przelew
10239,10239,1,2021-02-11,gotówka
10240,10240,1,2021-01-18,gotówka
10241,10241,1,2021-04-13,przelew
10242,10242,1,2021-09-10,gotówka
10243,10243,1,2021-01-04,przelew
10244,10244,1,2021-03-06,przelew
10245,10245,1,2021-06-02,przelew
10246,10246,1,2021-06-21,przelew
10247,10247,1,2021-04-07,przelew
10248,10248,1,2021-03-09,przelew
10249,10249,1,2021-08-23,gotówka
10250,10250,1,2021-09-28,przelew
10251,10251,1,2021-05-10,przelew
10252,10252,1,2021-07-10,gotówka
10253,10253,1,2021-06-11,przelew
10254,10254,1,2021-09-08,przelew
10255,10255,1,2021-10-06,gotówka
10256,10256,1,2021-03-31,gotówka
10257,10257,1,2021-06-16,przelew
10258,10258,1,2021-04-08,przelew
10259,10259,1,2021-08-12,przelew
10260,10260,1,2021-01-10,przelew
10261,10261,0,NULL,gotówka
10262,10262,1,2021-02-09,gotówka
10263,10263,1,2021-10-17,przelew
10264,10264,1,2021-06-12,przelew
10265,10265,1,2021-09-26,gotówka
10266,10266,1,2021-07-05,przelew
10267,10267,1,2021-10-30,przelew
10268,10268,1,2021-01-01,przelew
10269,10269,1,2021-10-11,przelew
10270,10270,1,2021-04-10,przelew
10271,10271,1,2021-02-19,gotówka
10272,10272,1,2021-03-19,gotówka
10273,10273,1,2021-09-13,gotówka
10274,10274,1,2021-10-01,przelew
10275,10275,1,2021-09-03,gotówka
10276,10276,1,2021-03-25,przelew
10277,10277,1,2021-10-13,przelew
10278,10278,1,2021-06-01,przelew
10279,10279,1,2021-01-15,gotówka
10280,10280,1,2021-06-27,przelew
10281,10281,1,2021-08-20,przelew
10282,10282,1,2021-05-13,przelew
10283,10283,1,2021-03-19,przelew
10284,10284,1,2021-09-05,przelew
10285,10285,1,2021-03-01,przelew
10286,10286,1,2021-05-23,przelew
10287,10287,1,2021-03-05,przelew
10288,10288,1,2021-09-09,przelew
10289,10289,1,2021-02-23,przelew
10290,10290,1,2021-05-28,przelew
10291,10291,1,2021-04-30,przelew
10292,10292,1,2021-01-02,przelew
10293,10293,1,2021-06-13,gotówka
10294,10294,1,2021-01-19,przelew
10295,10295,1,2021-02-24,przelew
10296,10296,1,2021-03-30,przelew
10297,10297,1,2021-06-14,przelew
10298,10298,1,2021-01-23,gotówka
10299,10299,1,2021-07-18,przelew
10300,10300,1,2021-04-25,gotówka
10301,10301,1,2021-08-12,przelew
10302,10302,1,2021-04-24,przelew
10303,10303,1,2021-03-28,gotówka
10304,10304,1,2021-09-13,przelew
10305,10305,1,2021-09-13,przelew
10306,10306,1,2021-07-24,przelew
10307,10307,1,2021-04-27,przelew
10308,10308,1,2021-03-27,przelew
10309,10309,1,2021-07-15,przelew
10310,10310,0,NULL,gotówka
10311,10311,1,2021-01-05,gotówka
10312,10312,1,2021-01-12,przelew
10313,10313,1,2021-01-17,przelew
10314,10314,1,2021-04-08,gotówka
10315,10315,1,2021-01-07,przelew
10316,10316,1,2021-01-08,przelew
10317,10317,1,2021-01-23,przelew
10318,10318,1,2021-01-25,przelew
10319,10319,1,2021-01-20,gotówka
10320,10320,1,2021-09-30,przelew
10321,10321,1,2021-04-06,przelew
10322,10322,1,2021-02-10,przelew
10323,10323,1,2021-02-19,przelew
10324,10324,1,2021-07-07,przelew
10325,10325,1,2021-07-16,przelew
10326,10326,1,2021-10-26,przelew
10327,10327,1,2021-07-15,gotówka
10328,10328,1,2021-10-11,przelew
10329,10329,1,2021-09-26,przelew
10330,10330,1,2021-04-28,przelew
10331,10331,1,2021-01-22,przelew
10332,10332,1,2021-04-28,przelew
10333,10333,1,2021-04-14,gotówka
10334,10334,1,2021-04-10,przelew
10335,10335,1,2021-09-15,gotówka
10336,10336,1,2021-02-04,przelew
10337,10337,1,2021-08-13,przelew
10338,10338,1,2021-07-03,przelew
10339,10339,1,2021-10-05,gotówka
10340,10340,1,2021-08-26,gotówka
10341,10341,1,2021-03-01,przelew
10342,10342,1,2021-03-08,przelew
10343,10343,1,2021-06-10,przelew
10344,10344,1,2021-04-20,gotówka
10345,10345,1,2021-08-06,przelew
10346,10346,1,2021-03-20,przelew
10347,10347,1,2021-01-19,przelew
10348,10348,1,2021-06-23,gotówka
10349,10349,1,2021-01-22,przelew
10350,10350,1,2021-01-03,gotówka
10351,10351,1,2021-02-19,gotówka
10352,10352,1,2021-06-19,gotówka
10353,10353,1,2021-04-01,przelew
10354,10354,1,2021-05-30,przelew
10355,10355,1,2021-08-08,gotówka
10356,10356,1,2021-02-03,przelew
10357,10357,1,2021-03-27,przelew
10358,10358,1,2021-07-02,gotówka
10359,10359,1,2021-10-21,gotówka
10360,10360,1,2021-10-18,przelew
10361,10361,1,2021-07-06,gotówka
10362,10362,1,2021-03-10,przelew
10363,10363,1,2021-09-16,przelew
10364,10364,1,2021-06-20,gotówka
10365,10365,1,2021-10-26,przelew
10366,10366,1,2021-01-31,przelew
10367,10367,1,2021-05-08,przelew
10368,10368,0,NULL,przelew
10369,10369,1,2021-01-24,przelew
10370,10370,1,2021-08-02,przelew
10371,10371,1,2021-05-09,gotówka
10372,10372,1,2021-09-01,gotówka
10373,10373,1,2021-04-12,przelew
10374,10374,1,2021-06-18,gotówka
10375,10375,1,2021-04-17,przelew
10376,10376,1,2021-06-05,gotówka
10377,10377,1,2021-06-01,przelew
10378,10378,1,2021-03-01,przelew
10379,10379,1,2021-07-03,gotówka
10380,10380,1,2021-05-01,przelew
10381,10381,1,2021-04-18,gotówka
10382,10382,1,2021-02-16,gotówka
10383,10383,1,2021-05-05,gotówka
10384,10384,1,2021-03-02,przelew
10385,10385,1,2021-10-01,przelew
10386,10386,1,2021-01-19,przelew
10387,10387,1,2021-03-16,przelew
10388,10388,1,2021-08-23,przelew
10389,10389,1,2021-07-31,przelew
10390,10390,1,2021-01-31,gotówka
10391,10391,1,2021-02-10,gotówka
10392,10392,1,2021-02-20,przelew
10393,10393,1,2021-02-28,przelew
10394,10394,1,2021-05-28,gotówka
10395,10395,1,2021-02-17,przelew
10396,10396,1,2021-05-26,gotówka
10397,10397,1,2021-04-28,gotówka
10398,10398,1,2021-06-07,przelew
10399,10399,1,2021-09-30,gotówka
10400,10400,1,2021-05-12,przelew
10401,10401,1,2021-01-06,przelew
10402,10402,1,2021-08-04,przelew
10403,10403,1,2021-01-14,gotówka
10404,10404,1,2021-02-04,gotówka
10405,10405,1,2021-10-08,przelew
10406,10406,1,2021-04-25,przelew
10407,10407,1,2021-04-20,przelew
10408,10408,1,2021-03-14,gotówka
10409,10409,1,2021-07-17,gotówka
10410,10410,1,2021-02-16,przelew
10411,10411,1,2021-08-05,przelew
10412,10412,1,2021-02-22,przelew
10413,10413,1,2021-03-16,przelew
10414,10414,1,2021-08-05,gotówka
10415,10415,1,2021-07-17,przelew
10416,10416,1,2021-05-05,przelew
10417,10417,1,2021-09-27,gotówka
10418,10418,1,2021-01-27,gotówka
10419,10419,1,2021-01-18,przelew
10420,10420,1,2021-09-08,przelew
10421,10421,1,2021-07-05,przelew
10422,10422,1,2021-06-25,gotówka
10423,10423,1,2021-07-18,przelew
10424,10424,1,2021-04-26,gotówka
10425,10425,1,2021-02-26,przelew
10426,10426,1,2021-07-01,przelew
10427,10427,1,2021-06-10,gotówka
10428,10428,1,2021-06-29,przelew
10429,10429,1,2021-04-12,przelew
10430,10430,1,2021-02-28,przelew
10431,10431,1,2021-05-27,przelew
10432,10432,1,2021-10-19,przelew
10433,10433,1,2021-06-08,przelew
10434,10434,1,2021-09-09,przelew
10435,10435,1,2021-03-19,gotówka
10436,10436,1,2021-05-24,przelew
10437,10437,1,2021-08-05,przelew
10438,10438,1,2021-08-13,przelew
10439,10439,1,2021-01-21,przelew
10440,10440,1,2021-01-31,przelew
10441,10441,1,2021-07-23,przelew
10442,10442,1,2021-09-24,przelew
10443,10443,1,2021-06-01,przelew
10444,10444,1,2021-06-26,przelew
10445,10445,1,2021-07-22,przelew
10446,10446,1,2021-09-20,przelew
10447,10447,1,2021-03-25,przelew
10448,10448,1,2021-08-04,przelew
