ID,PRZESYLKA_ID,DATA_DOSTARCZENIA
16739,16739,2021-07-21
16740,16740,2021-03-02
16741,16741,2021-02-01
16742,16742,2021-02-02
16743,16743,2021-02-02
16744,16744,2021-02-08
16745,16745,2021-02-08
16746,16746,2021-02-07
16747,16747,2021-05-23
16748,16748,2021-01-10
16749,16749,2021-10-24
16750,16750,2021-10-24
16751,16751,2021-10-23
16752,16752,2021-03-04
16753,16753,2021-09-08
16754,16754,2021-04-05
16755,16755,2021-02-20
16756,16756,2021-10-28
16757,16757,2021-10-28
16758,16758,2021-10-27
16759,16759,2021-09-26
16760,16760,2021-08-12
16761,16761,2021-02-01
16762,16762,2021-01-31
16763,16763,2021-01-31
16764,16764,2021-09-20
16765,16765,2021-04-07
16766,16766,2021-04-07
16767,16767,2021-04-07
16768,16768,2021-04-07
16769,16769,2021-06-07
16770,16770,2021-06-03
16771,16771,2021-06-02
16772,16772,2021-06-03
16773,16773,2021-06-05
16774,16774,2021-06-04
16775,16775,2021-06-04
16776,16776,2021-06-04
16777,16777,2021-04-24
16778,16778,2021-04-24
16779,16779,2021-06-04
16780,16780,2021-09-26
16781,16781,2021-03-31
16782,16782,2021-07-18
16783,16783,2021-10-30
16784,16784,2021-10-30
16785,16785,2021-10-30
16786,16786,2021-10-30
16787,16787,2021-06-09
16788,16788,2021-06-09
16789,16789,2021-04-02
16790,16790,2021-04-02
16791,16791,2021-03-16
16792,16792,2021-01-06
16793,16793,2021-01-06
16794,16794,2021-01-06
16795,16795,2021-09-22
16796,16796,2021-10-09
16797,16797,2021-05-02
16798,16798,2021-01-28
16799,16799,2021-05-22
16800,16800,2021-01-15
16801,16801,2021-05-18
16802,16802,2021-09-12
16803,16803,2021-06-13
16804,16804,2021-06-13
16805,16805,2021-06-13
16806,16806,2021-06-13
16807,16807,2021-05-10
16808,16808,2021-05-10
16809,16809,2021-05-10
16810,16810,2021-10-01
16811,16811,2021-04-09
16812,16812,2021-09-07
16813,16813,2021-09-07
16814,16814,2021-09-06
16815,16815,2021-09-06
16816,16816,2021-06-22
16817,16817,2021-06-21
16818,16818,2021-06-21
16819,16819,2021-02-06
16820,16820,2021-10-02
16821,16821,2021-10-02
16822,16822,2021-10-02
16823,16823,2021-07-25
16824,16824,2021-10-20
16825,16825,2021-10-19
16826,16826,2021-06-18
16827,16827,2021-06-01
16828,16828,2021-05-31
16829,16829,2021-10-15
16830,16830,2021-10-15
16831,16831,2021-10-15
16832,16832,2021-09-18
16833,16833,2021-09-18
16834,16834,2021-09-18
16835,16835,2021-09-18
16836,16836,2021-01-11
16837,16837,2021-08-26
16838,16838,2021-08-25
16839,16839,2021-07-22
16840,16840,2021-07-23
16841,16841,2021-07-23
16842,16842,2021-01-04
16843,16843,2021-01-04
16844,16844,2021-01-14
16845,16845,2021-06-18
16846,16846,2021-03-09
16847,16847,2021-01-19
16848,16848,2021-01-18
16849,16849,2021-03-12
16850,16850,2021-06-17
16851,16851,2021-06-18
16852,16852,2021-06-17
16853,16853,2021-06-17
16854,16854,2021-09-02
16855,16855,2021-03-23
16856,16856,2021-03-23
16857,16857,2021-03-23
16858,16858,2021-03-24
16859,16859,2021-04-13
16860,16860,2021-02-13
16861,16861,2021-02-14
16862,16862,2021-06-25
16863,16863,2021-06-24
16864,16864,2021-08-26
16865,16865,2021-07-05
16866,16866,2021-06-05
16867,16867,2021-10-31
16868,16868,2021-02-16
16869,16869,2021-02-17
16870,16870,2021-02-16
16871,16871,2021-02-17
16872,16872,2021-02-07
16873,16873,2021-04-22
16874,16874,2021-07-28
16875,16875,2021-06-29
16876,16876,2021-02-21
16877,16877,2021-04-10
16878,16878,2021-04-09
16879,16879,2021-03-07
16880,16880,2021-03-06
16881,16881,2021-03-07
16882,16882,2021-10-14
16883,16883,2021-10-14
16884,16884,2021-05-24
16885,16885,2021-05-24
16886,16886,2021-05-24
16887,16887,2021-06-30
16888,16888,2021-08-28
16889,16889,2021-05-07
16890,16890,2021-01-19
16891,16891,2021-01-19
16892,16892,2021-04-29
16893,16893,2021-04-28
16894,16894,2021-07-16
16895,16895,2021-07-17
16896,16896,2021-07-16
16897,16897,2021-08-12
16898,16898,2021-01-27
16899,16899,2021-01-27
16900,16900,2021-01-28
16901,16901,2021-09-20
16902,16902,2021-09-19
16903,16903,2021-06-19
16904,16904,2021-06-19
16905,16905,2021-06-22
16906,16906,2021-06-22
16907,16907,2021-05-19
16908,16908,2021-08-22
16909,16909,2021-08-22
16910,16910,2021-08-22
16911,16911,2021-08-23
16912,16912,2021-06-14
16913,16913,2021-06-13
16914,16914,2021-02-19
16915,16915,2021-05-16
16916,16916,2021-06-11
16917,16917,2021-06-12
16918,16918,2021-06-12
16919,16919,2021-06-12
16920,16920,2021-06-24
16921,16921,2021-06-25
16922,16922,2021-06-25
16923,16923,2021-06-25
16924,16924,2021-05-03
16925,16925,2021-05-15
16926,16926,2021-05-15
16927,16927,2021-01-13
16928,16928,2021-01-13
16929,16929,2021-04-13
16930,16930,2021-05-17
16931,16931,2021-05-17
16932,16932,2021-05-17
16933,16933,2021-08-24
16934,16934,2021-08-25
16935,16935,2021-08-25
16936,16936,2021-08-25
16937,16937,2021-07-09
16938,16938,2021-08-27
16939,16939,2021-06-05
16940,16940,2021-09-23
16941,16941,2021-09-24
16942,16942,2021-09-23
16943,16943,2021-09-24
16944,16944,2021-04-20
16945,16945,2021-07-11
16946,16946,2021-06-26
16947,16947,2021-02-23
16948,16948,2021-05-01
16949,16949,2021-05-02
16950,16950,2021-05-02
16951,16951,2021-05-01
16952,16952,2021-05-29
16953,16953,2021-10-27
16954,16954,2021-10-27
16955,16955,2021-06-19
16956,16956,2021-09-12
16957,16957,2021-10-19
16958,16958,2021-07-25
16959,16959,2021-07-03
16960,16960,2021-07-03
16961,16961,2021-07-03
16962,16962,2021-09-22
16963,16963,2021-02-24
16964,16964,2021-06-13
16965,16965,2021-07-18
16966,16966,2021-07-26
16967,16967,2021-07-10
16968,16968,2021-03-08
16969,16969,2021-03-08
16970,16970,2021-04-08
16971,16971,2021-04-30
16972,16972,2021-08-12
16973,16973,2021-09-14
16974,16974,2021-09-14
16975,16975,2021-09-13
16976,16976,2021-09-13
16977,16977,2021-10-11
16978,16978,2021-08-17
16979,16979,2021-02-14
16980,16980,2021-10-15
16981,16981,2021-03-20
16982,16982,2021-05-04
16983,16983,2021-08-26
16984,16984,2021-08-26
16985,16985,2021-08-25
16986,16986,2021-08-25
16987,16987,2021-08-03
16988,16988,2021-08-03
16989,16989,2021-08-04
16990,16990,2021-07-20
16991,16991,2021-02-02
16992,16992,2021-04-28
16993,16993,2021-07-16
16994,16994,2021-07-16
16995,16995,2021-06-21
16996,16996,2021-06-21
16997,16997,2021-06-21
16998,16998,2021-09-15
16999,16999,2021-10-20
17000,17000,2021-05-04
17001,17001,2021-06-16
17002,17002,2021-06-16
17003,17003,2021-07-05
17004,17004,2021-07-05
17005,17005,2021-05-11
17006,17006,2021-07-25
17007,17007,2021-04-14
17008,17008,2021-03-16
17009,17009,2021-03-17
17010,17010,2021-03-17
17011,17011,2021-03-11
17012,17012,2021-03-11
17013,17013,2021-01-28
17014,17014,2021-01-12
17015,17015,2021-08-07
17016,17016,2021-08-06
17017,17017,2021-08-07
17018,17018,2021-08-09
17019,17019,2021-08-09
17020,17020,2021-08-10
17021,17021,2021-08-28
17022,17022,2021-09-20
17023,17023,2021-03-05
17024,17024,2021-09-27
17025,17025,2021-01-27
17026,17026,2021-05-09
17027,17027,2021-02-21
17028,17028,2021-02-20
17029,17029,2021-02-20
17030,17030,2021-08-21
17031,17031,2021-03-25
17032,17032,2021-10-16
17033,17033,2021-10-16
17034,17034,2021-10-17
17035,17035,2021-08-29
17036,17036,2021-08-28
17037,17037,2021-08-28
17038,17038,2021-08-19
17039,17039,2021-06-08
17040,17040,2021-06-08
17041,17041,2021-06-08
17042,17042,2021-06-09
17043,17043,2021-06-26
17044,17044,2021-09-14
17045,17045,2021-09-14
17046,17046,2021-08-05
17047,17047,2021-01-04
17048,17048,2021-10-28
17049,17049,2021-06-23
17050,17050,2021-04-22
17051,17051,2021-04-22
17052,17052,2021-04-22
17053,17053,2021-04-14
17054,17054,2021-05-20
17055,17055,2021-04-01
17056,17056,2021-08-28
17057,17057,2021-05-04
17058,17058,2021-05-05
17059,17059,2021-06-03
17060,17060,2021-03-07
17061,17061,2021-06-27
17062,17062,2021-06-27
17063,17063,2021-06-28
17064,17064,2021-06-30
17065,17065,2021-07-19
17066,17066,2021-10-07
17067,17067,2021-10-07
17068,17068,2021-05-29
17069,17069,2021-03-26
17070,17070,2021-03-26
17071,17071,2021-03-27
17072,17072,2021-01-12
17073,17073,2021-02-02
17074,17074,2021-02-02
17075,17075,2021-01-08
17076,17076,2021-08-01
17077,17077,2021-10-30
17078,17078,2021-10-30
17079,17079,2021-10-31
17080,17080,2021-05-13
17081,17081,2021-08-29
17082,17082,2021-10-26
17083,17083,2021-10-27
17084,17084,2021-10-20
17085,17085,2021-10-16
17086,17086,2021-10-15
17087,17087,2021-10-16
17088,17088,2021-01-25
17089,17089,2021-06-23
17090,17090,2021-06-23
17091,17091,2021-05-06
17092,17092,2021-04-16
17093,17093,2021-08-01
17094,17094,2021-02-11
17095,17095,2021-09-27
17096,17096,2021-01-17
17097,17097,2021-01-17
17098,17098,2021-01-16
17099,17099,2021-01-17
17100,17100,2021-04-22
17101,17101,2021-08-05
17102,17102,2021-08-05
17103,17103,2021-08-05
17104,17104,2021-04-06
17105,17105,2021-04-06
17106,17106,2021-04-07
17107,17107,2021-04-07
17108,17108,2021-08-31
17109,17109,2021-01-25
17110,17110,2021-07-18
17111,17111,2021-09-14
17112,17112,2021-10-08
17113,17113,2021-08-30
17114,17114,2021-10-29
17115,17115,2021-10-29
17116,17116,2021-03-30
17117,17117,2021-03-30
17118,17118,2021-03-14
17119,17119,2021-02-05
17120,17120,2021-08-09
17121,17121,2021-09-04
17122,17122,2021-09-04
17123,17123,2021-09-03
17124,17124,2021-09-06
17125,17125,2021-02-11
17126,17126,2021-02-12
17127,17127,2021-05-09
17128,17128,2021-07-18
17129,17129,2021-01-24
17130,17130,2021-01-25
17131,17131,2021-01-24
17132,17132,2021-03-07
17133,17133,2021-10-16
17134,17134,2021-10-16
17135,17135,2021-05-15
17136,17136,2021-05-16
17137,17137,2021-06-23
17138,17138,2021-10-23
17139,17139,2021-06-04
17140,17140,2021-06-05
17141,17141,2021-06-04
17142,17142,2021-05-20
17143,17143,2021-05-21
17144,17144,2021-05-20
17145,17145,2021-03-26
17146,17146,2021-04-10
17147,17147,2021-04-10
17148,17148,2021-04-09
17149,17149,2021-04-09
17150,17150,2021-04-30
17151,17151,2021-01-11
17152,17152,2021-04-12
17153,17153,2021-04-13
17154,17154,2021-07-13
17155,17155,2021-10-16
17156,17156,2021-10-16
17157,17157,2021-10-15
17158,17158,2021-07-24
17159,17159,2021-06-22
17160,17160,2021-04-17
17161,17161,2021-02-08
17162,17162,2021-02-09
17163,17163,2021-02-08
17164,17164,2021-03-02
17165,17165,2021-03-03
17166,17166,2021-03-03
17167,17167,2021-07-17
17168,17168,2021-07-16
17169,17169,2021-07-17
17170,17170,2021-07-17
17171,17171,2021-01-24
17172,17172,2021-04-05
17173,17173,2021-04-16
17174,17174,2021-05-03
17175,17175,2021-06-14
17176,17176,2021-04-01
17177,17177,2021-04-02
17178,17178,2021-06-03
17179,17179,2021-05-23
17180,17180,2021-05-22
17181,17181,2021-05-22
17182,17182,2021-03-28
17183,17183,2021-06-19
17184,17184,2021-07-16
17185,17185,2021-07-16
17186,17186,2021-07-17
17187,17187,2021-10-13
17188,17188,2021-10-13
17189,17189,2021-10-13
17190,17190,2021-01-18
17191,17191,2021-01-17
17192,17192,2021-01-17
17193,17193,2021-01-09
17194,17194,2021-07-10
17195,17195,2021-04-10
17196,17196,2021-04-10
17197,17197,2021-03-10
17198,17198,2021-01-11
17199,17199,2021-01-11
17200,17200,2021-01-11
17201,17201,2021-03-02
17202,17202,2021-01-03
17203,17203,2021-01-13
17204,17204,2021-05-22
17205,17205,2021-05-31
17206,17206,2021-05-31
17207,17207,2021-01-02
17208,17208,2021-07-03
17209,17209,2021-05-25
17210,17210,2021-09-03
17211,17211,2021-10-03
17212,17212,2021-10-02
17213,17213,2021-10-02
17214,17214,2021-09-23
17215,17215,2021-02-07
17216,17216,2021-02-07
17217,17217,2021-08-13
17218,17218,2021-03-27
17219,17219,2021-03-27
17220,17220,2021-03-26
17221,17221,2021-03-27
17222,17222,2021-01-11
17223,17223,2021-03-30
17224,17224,2021-09-22
17225,17225,2021-02-01
17226,17226,2021-05-01
17227,17227,2021-05-02
17228,17228,2021-05-01
17229,17229,2021-05-01
17230,17230,2021-02-06
17231,17231,2021-03-16
17232,17232,2021-03-15
17233,17233,2021-03-16
17234,17234,2021-10-01
17235,17235,2021-03-20
17236,17236,2021-03-19
17237,17237,2021-03-20
17238,17238,2021-03-19
17239,17239,2021-07-03
17240,17240,2021-07-03
17241,17241,2021-09-12
17242,17242,2021-09-12
17243,17243,2021-09-13
17244,17244,2021-03-01
17245,17245,2021-03-02
17246,17246,2021-10-07
17247,17247,2021-09-10
17248,17248,2021-05-02
17249,17249,2021-09-27
17250,17250,2021-09-27
17251,17251,2021-06-05
17252,17252,2021-06-05
17253,17253,2021-06-06
17254,17254,2021-03-28
17255,17255,2021-10-16
17256,17256,2021-10-16
17257,17257,2021-10-15
17258,17258,2021-07-18
17259,17259,2021-07-13
17260,17260,2021-10-12
17261,17261,2021-10-12
17262,17262,2021-10-12
17263,17263,2021-10-13
17264,17264,2021-07-17
17265,17265,2021-03-20
17266,17266,2021-09-18
17267,17267,2021-07-17
17268,17268,2021-04-23
17269,17269,2021-03-03
17270,17270,2021-03-02
17271,17271,2021-03-02
17272,17272,2021-03-03
17273,17273,2021-04-03
17274,17274,2021-10-12
17275,17275,2021-10-30
17276,17276,2021-08-03
17277,17277,2021-01-27
17278,17278,2021-01-27
17279,17279,2021-01-27
17280,17280,2021-06-09
17281,17281,2021-06-10
17282,17282,2021-06-10
17283,17283,2021-10-06
17284,17284,2021-10-14
17285,17285,2021-10-15
17286,17286,2021-10-15
17287,17287,2021-05-30
17288,17288,2021-04-17
17289,17289,2021-05-01
17290,17290,2021-04-01
17291,17291,2021-01-28
17292,17292,2021-09-22
17293,17293,2021-08-01
17294,17294,2021-08-02
17295,17295,2021-04-07
17296,17296,2021-04-06
17297,17297,2021-04-06
17298,17298,2021-06-05
17299,17299,2021-02-23
17300,17300,2021-10-24
17301,17301,2021-01-08
17302,17302,2021-02-18
17303,17303,2021-10-07
17304,17304,2021-10-07
17305,17305,2021-07-29
17306,17306,2021-08-28
17307,17307,2021-08-29
17308,17308,2021-08-29
17309,17309,2021-03-13
17310,17310,2021-05-10
17311,17311,2021-10-18
17312,17312,2021-06-16
17313,17313,2021-06-13
17314,17314,2021-10-02
17315,17315,2021-04-09
17316,17316,2021-01-12
17317,17317,2021-01-12
17318,17318,2021-01-13
17319,17319,2021-01-09
17320,17320,2021-01-08
17321,17321,2021-07-08
17322,17322,2021-10-03
17323,17323,2021-02-01
17324,17324,2021-02-02
17325,17325,2021-02-01
17326,17326,2021-02-01
17327,17327,2021-07-26
17328,17328,2021-09-13
17329,17329,2021-07-14
17330,17330,2021-05-05
17331,17331,2021-10-17
17332,17332,2021-08-29
17333,17333,2021-07-28
17334,17334,2021-10-06
17335,17335,2021-10-06
17336,17336,2021-08-13
17337,17337,2021-08-04
17338,17338,2021-08-04
17339,17339,2021-02-09
17340,17340,2021-02-09
17341,17341,2021-02-08
17342,17342,2021-02-09
17343,17343,2021-03-09
17344,17344,2021-09-21
17345,17345,2021-09-20
17346,17346,2021-09-21
17347,17347,2021-01-14
17348,17348,2021-06-21
17349,17349,2021-06-22
17350,17350,2021-06-22
17351,17351,2021-02-20
17352,17352,2021-02-20
17353,17353,2021-02-20
17354,17354,2021-08-11
17355,17355,2021-08-11
17356,17356,2021-04-27
17357,17357,2021-03-05
17358,17358,2021-03-14
17359,17359,2021-03-15
17360,17360,2021-03-14
17361,17361,2021-10-22
17362,17362,2021-10-22
17363,17363,2021-10-23
17364,17364,2021-03-15
17365,17365,2021-03-14
17366,17366,2021-03-15
17367,17367,2021-09-07
17368,17368,2021-08-03
17369,17369,2021-08-13
17370,17370,2021-08-14
17371,17371,2021-08-13
17372,17372,2021-07-12
17373,17373,2021-09-18
17374,17374,2021-09-18
17375,17375,2021-04-17
17376,17376,2021-04-17
17377,17377,2021-04-17
17378,17378,2021-05-05
17379,17379,2021-05-05
17380,17380,2021-05-06
17381,17381,2021-05-05
17382,17382,2021-10-02
17383,17383,2021-07-20
17384,17384,2021-09-16
17385,17385,2021-09-17
17386,17386,2021-09-16
17387,17387,2021-09-16
17388,17388,2021-03-14
17389,17389,2021-08-17
17390,17390,2021-08-18
17391,17391,2021-08-17
17392,17392,2021-04-27
17393,17393,2021-05-23
17394,17394,2021-05-24
17395,17395,2021-05-23
17396,17396,2021-06-27
17397,17397,2021-06-27
17398,17398,2021-08-12
17399,17399,2021-08-29
17400,17400,2021-08-30
17401,17401,2021-08-30
17402,17402,2021-08-30
17403,17403,2021-03-06
17404,17404,2021-02-08
17405,17405,2021-01-07
17406,17406,2021-08-02
17407,17407,2021-08-03
17408,17408,2021-06-13
17409,17409,2021-08-08
17410,17410,2021-01-17
17411,17411,2021-09-14
17412,17412,2021-02-07
17413,17413,2021-06-03
17414,17414,2021-06-04
17415,17415,2021-06-19
17416,17416,2021-08-18
17417,17417,2021-08-18
17418,17418,2021-05-04
17419,17419,2021-06-24
17420,17420,2021-07-03
17421,17421,2021-06-16
17422,17422,2021-10-20
17423,17423,2021-09-24
17424,17424,2021-09-25
17425,17425,2021-04-10
17426,17426,2021-04-09
17427,17427,2021-04-30
17428,17428,2021-05-01
17429,17429,2021-05-01
17430,17430,2021-04-30
17431,17431,2021-09-07
17432,17432,2021-04-30
17433,17433,2021-01-18
17434,17434,2021-01-18
17435,17435,2021-01-18
17436,17436,2021-06-26
17437,17437,2021-07-07
17438,17438,2021-10-21
17439,17439,2021-09-28
17440,17440,2021-04-28
17441,17441,2021-05-13
17442,17442,2021-04-25
17443,17443,2021-03-11
17444,17444,2021-03-11
17445,17445,2021-10-22
17446,17446,2021-01-31
17447,17447,2021-03-15
17448,17448,2021-03-15
17449,17449,2021-03-18
17450,17450,2021-03-18
17451,17451,2021-03-18
17452,17452,2021-08-12
17453,17453,2021-07-01
17454,17454,2021-09-22
17455,17455,2021-09-23
17456,17456,2021-06-03
17457,17457,2021-06-21
17458,17458,2021-01-07
17459,17459,2021-01-07
17460,17460,2021-01-08
17461,17461,2021-08-27
17462,17462,2021-07-23
17463,17463,2021-07-22
17464,17464,2021-02-19
17465,17465,2021-02-19
17466,17466,2021-02-19
17467,17467,2021-02-18
17468,17468,2021-09-15
17469,17469,2021-09-22
17470,17470,2021-10-27
17471,17471,2021-10-28
17472,17472,2021-10-28
17473,17473,2021-07-30
17474,17474,2021-02-26
17475,17475,2021-03-07
17476,17476,2021-03-08
17477,17477,2021-03-08
17478,17478,2021-03-07
17479,17479,2021-05-14
17480,17480,2021-05-14
17481,17481,2021-05-15
17482,17482,2021-05-14
17483,17483,2021-01-22
17484,17484,2021-01-21
17485,17485,2021-01-21
17486,17486,2021-09-25
17487,17487,2021-07-12
17488,17488,2021-09-26
17489,17489,2021-03-10
17490,17490,2021-04-24
17491,17491,2021-04-24
17492,17492,2021-04-25
17493,17493,2021-04-25
17494,17494,2021-09-08
17495,17495,2021-10-26
17496,17496,2021-06-17
17497,17497,2021-05-17
17498,17498,2021-04-22
17499,17499,2021-04-22
17500,17500,2021-04-22
17501,17501,2021-04-22
17502,17502,2021-03-05
17503,17503,2021-01-07
17504,17504,2021-06-30
17505,17505,2021-06-29
17506,17506,2021-06-30
17507,17507,2021-10-25
17508,17508,2021-04-26
17509,17509,2021-04-27
17510,17510,2021-04-26
17511,17511,2021-04-27
17512,17512,2021-09-18
17513,17513,2021-08-29
17514,17514,2021-08-30
17515,17515,2021-08-29
17516,17516,2021-08-31
17517,17517,2021-06-27
17518,17518,2021-06-27
17519,17519,2021-06-26
17520,17520,2021-06-09
17521,17521,2021-06-10
17522,17522,2021-06-09
17523,17523,2021-04-23
17524,17524,2021-10-31
17525,17525,2021-10-31
17526,17526,2021-05-18
17527,17527,2021-06-04
17528,17528,2021-06-03
17529,17529,2021-10-21
17530,17530,2021-04-04
17531,17531,2021-02-03
17532,17532,2021-09-01
17533,17533,2021-09-02
17534,17534,2021-09-02
17535,17535,2021-02-12
17536,17536,2021-04-01
17537,17537,2021-04-01
17538,17538,2021-09-09
17539,17539,2021-09-05
17540,17540,2021-09-06
17541,17541,2021-09-05
17542,17542,2021-04-16
17543,17543,2021-04-16
17544,17544,2021-04-17
17545,17545,2021-07-15
17546,17546,2021-07-16
17547,17547,2021-07-16
17548,17548,2021-07-15
17549,17549,2021-10-13
17550,17550,2021-08-22
17551,17551,2021-08-22
17552,17552,2021-10-03
17553,17553,2021-10-24
17554,17554,2021-08-02
17555,17555,2021-10-17
17556,17556,2021-06-15
17557,17557,2021-07-06
17558,17558,2021-03-22
17559,17559,2021-08-03
17560,17560,2021-05-02
17561,17561,2021-04-11
17562,17562,2021-09-24
17563,17563,2021-09-24
17564,17564,2021-09-24
17565,17565,2021-09-24
17566,17566,2021-10-01
17567,17567,2021-10-01
17568,17568,2021-06-28
17569,17569,2021-06-28
17570,17570,2021-06-27
17571,17571,2021-06-20
17572,17572,2021-05-06
17573,17573,2021-05-05
17574,17574,2021-05-06
17575,17575,2021-04-18
17576,17576,2021-08-26
17577,17577,2021-08-25
17578,17578,2021-08-05
17579,17579,2021-08-06
17580,17580,2021-08-05
17581,17581,2021-08-05
17582,17582,2021-09-08
17583,17583,2021-03-08
17584,17584,2021-01-14
17585,17585,2021-08-15
17586,17586,2021-09-24
17587,17587,2021-06-11
17588,17588,2021-10-06
17589,17589,2021-09-18
17590,17590,2021-09-19
17591,17591,2021-09-18
17592,17592,2021-09-18
17593,17593,2021-09-30
17594,17594,2021-01-21
17595,17595,2021-01-21
17596,17596,2021-01-21
17597,17597,2021-09-18
17598,17598,2021-09-18
17599,17599,2021-07-07
17600,17600,2021-06-11
17601,17601,2021-06-11
17602,17602,2021-06-10
17603,17603,2021-05-22
17604,17604,2021-05-22
17605,17605,2021-01-04
17606,17606,2021-05-05
17607,17607,2021-02-21
17608,17608,2021-02-21
17609,17609,2021-02-22
17610,17610,2021-05-16
17611,17611,2021-06-09
17612,17612,2021-03-16
17613,17613,2021-05-20
17614,17614,2021-06-23
17615,17615,2021-06-23
17616,17616,2021-08-20
17617,17617,2021-08-21
17618,17618,2021-08-20
17619,17619,2021-10-07
17620,17620,2021-10-06
17621,17621,2021-10-07
17622,17622,2021-10-02
17623,17623,2021-09-26
17624,17624,2021-09-25
17625,17625,2021-09-26
17626,17626,2021-09-26
17627,17627,2021-04-07
17628,17628,2021-10-03
17629,17629,2021-08-02
17630,17630,2021-08-03
17631,17631,2021-07-29
17632,17632,2021-07-29
17633,17633,2021-07-29
17634,17634,2021-03-29
17635,17635,2021-03-29
17636,17636,2021-03-29
17637,17637,2021-06-08
17638,17638,2021-07-07
17639,17639,2021-10-28
17640,17640,2021-10-29
17641,17641,2021-02-14
17642,17642,2021-01-10
17643,17643,2021-10-18
17644,17644,2021-08-10
17645,17645,2021-06-25
17646,17646,2021-06-13
17647,17647,2021-02-01
17648,17648,2021-03-12
17649,17649,2021-01-29
17650,17650,2021-08-16
17651,17651,2021-08-16
17652,17652,2021-08-17
17653,17653,2021-08-17
17654,17654,2021-02-03
17655,17655,2021-02-02
17656,17656,2021-02-27
17657,17657,2021-02-27
17658,17658,2021-01-17
17659,17659,2021-01-17
17660,17660,2021-01-18
17661,17661,2021-01-18
17662,17662,2021-09-21
17663,17663,2021-09-22
17664,17664,2021-03-20
17665,17665,2021-03-19
17666,17666,2021-06-23
17667,17667,2021-06-23
17668,17668,2021-06-24
17669,17669,2021-06-23
17670,17670,2021-03-11
17671,17671,2021-03-10
17672,17672,2021-03-11
17673,17673,2021-03-10
17674,17674,2021-08-20
17675,17675,2021-06-29
17676,17676,2021-08-17
17677,17677,2021-08-15
17678,17678,2021-08-14
17679,17679,2021-08-14
17680,17680,2021-08-15
17681,17681,2021-08-13
17682,17682,2021-08-12
17683,17683,2021-02-06
17684,17684,2021-02-05
17685,17685,2021-02-06
17686,17686,2021-03-26
17687,17687,2021-05-27
17688,17688,2021-02-08
17689,17689,2021-02-08
17690,17690,2021-02-07
17691,17691,2021-04-10
17692,17692,2021-05-12
17693,17693,2021-05-01
17694,17694,2021-04-05
17695,17695,2021-04-04
17696,17696,2021-05-21
17697,17697,2021-05-21
17698,17698,2021-10-27
17699,17699,2021-10-28
17700,17700,2021-10-27
17701,17701,2021-10-28
17702,17702,2021-05-01
17703,17703,2021-07-03
17704,17704,2021-03-28
17705,17705,2021-10-16
17706,17706,2021-06-15
17707,17707,2021-06-15
17708,17708,2021-02-21
17709,17709,2021-07-22
17710,17710,2021-07-22
17711,17711,2021-07-22
17712,17712,2021-07-23
17713,17713,2021-01-07
17714,17714,2021-04-03
17715,17715,2021-01-28
17716,17716,2021-01-28
17717,17717,2021-01-28
17718,17718,2021-01-27
17719,17719,2021-07-14
17720,17720,2021-07-15
17721,17721,2021-07-15
17722,17722,2021-06-03
17723,17723,2021-06-03
17724,17724,2021-09-22
17725,17725,2021-09-21
17726,17726,2021-09-22
17727,17727,2021-04-23
17728,17728,2021-04-24
17729,17729,2021-04-24
17730,17730,2021-02-20
17731,17731,2021-08-14
17732,17732,2021-05-07
17733,17733,2021-05-06
17734,17734,2021-05-07
17735,17735,2021-01-25
17736,17736,2021-01-24
17737,17737,2021-01-25
17738,17738,2021-02-25
17739,17739,2021-10-19
17740,17740,2021-03-24
17741,17741,2021-05-30
17742,17742,2021-06-22
17743,17743,2021-06-07
17744,17744,2021-06-07
17745,17745,2021-06-07
17746,17746,2021-06-06
17747,17747,2021-03-05
17748,17748,2021-10-19
17749,17749,2021-10-19
17750,17750,2021-10-18
17751,17751,2021-10-18
17752,17752,2021-02-11
17753,17753,2021-09-26
17754,17754,2021-01-22
17755,17755,2021-10-27
17756,17756,2021-10-26
17757,17757,2021-10-26
17758,17758,2021-01-28
17759,17759,2021-03-28
17760,17760,2021-03-27
17761,17761,2021-03-27
17762,17762,2021-03-27
17763,17763,2021-04-05
17764,17764,2021-08-26
17765,17765,2021-08-26
17766,17766,2021-08-27
17767,17767,2021-04-01
17768,17768,2021-08-02
17769,17769,2021-07-03
17770,17770,2021-04-11
17771,17771,2021-09-24
17772,17772,2021-04-10
17773,17773,2021-04-09
17774,17774,2021-04-09
17775,17775,2021-03-09
17776,17776,2021-04-01
17777,17777,2021-03-31
17778,17778,2021-03-31
17779,17779,2021-03-19
17780,17780,2021-09-25
17781,17781,2021-08-28
17782,17782,2021-09-22
17783,17783,2021-10-29
17784,17784,2021-10-29
17785,17785,2021-10-05
17786,17786,2021-10-04
17787,17787,2021-02-20
17788,17788,2021-01-24
17789,17789,2021-10-09
17790,17790,2021-07-21
17791,17791,2021-07-21
17792,17792,2021-02-08
17793,17793,2021-05-09
17794,17794,2021-07-27
17795,17795,2021-07-27
17796,17796,2021-06-17
17797,17797,2021-01-29
17798,17798,2021-06-08
17799,17799,2021-08-31
17800,17800,2021-07-23
17801,17801,2021-04-01
17802,17802,2021-03-27
17803,17803,2021-02-08
17804,17804,2021-02-08
17805,17805,2021-02-08
17806,17806,2021-06-15
17807,17807,2021-06-15
17808,17808,2021-09-30
17809,17809,2021-09-30
17810,17810,2021-01-13
17811,17811,2021-10-20
17812,17812,2021-10-20
