id,zlecenie_id,data_wystawienia,kwota
3891,3891,2021-03-04,14.99
3892,3892,2021-10-03,14.99
3893,3893,2021-01-13,14.99
3894,3894,2021-04-26,14.99
3895,3895,2021-01-01,14.99
3896,3896,2021-08-19,29.98
3897,3897,2021-07-05,14.99
3898,3898,2021-03-26,14.99
3899,3899,2021-02-20,44.97
3900,3900,2021-09-21,29.98
3901,3901,2021-06-03,14.99
3902,3902,2021-04-19,29.98
3903,3903,2021-05-13,14.99
3904,3904,2021-09-24,44.97
3905,3905,2021-07-24,14.99
3906,3906,2021-08-28,29.98
3907,3907,2021-02-20,14.99
3908,3908,2021-03-28,14.99
3909,3909,2021-10-09,14.99
3910,3910,2021-04-16,14.99
3911,3911,2021-01-03,44.97
3912,3912,2021-01-13,14.99
3913,3913,2021-07-20,44.97
3914,3914,2021-07-02,59.96
3915,3915,2021-08-15,59.96
3916,3916,2021-01-25,59.96
3917,3917,2021-08-02,59.96
3918,3918,2021-07-15,29.98
3919,3919,2021-09-13,44.97
3920,3920,2021-09-02,14.99
3921,3921,2021-08-13,29.98
3922,3922,2021-09-10,14.99
3923,3923,2021-06-22,59.96
3924,3924,2021-05-17,44.97
3925,3925,2021-08-09,59.96
3926,3926,2021-01-15,14.99
3927,3927,2021-05-05,44.97
3928,3928,2021-05-04,59.96
3929,3929,2021-04-30,14.99
3930,3930,2021-05-02,14.99
3931,3931,2021-07-06,14.99
3932,3932,2021-01-07,59.96
3933,3933,2021-03-13,14.99
3934,3934,2021-07-10,14.99
3935,3935,2021-02-10,14.99
3936,3936,2021-01-01,14.99
3937,3937,2021-02-12,29.98
3938,3938,2021-02-09,29.98
3939,3939,2021-06-01,59.96
3940,3940,2021-07-10,14.99
3941,3941,2021-04-14,14.99
3942,3942,2021-05-13,14.99
3943,3943,2021-03-22,14.99
3944,3944,2021-10-26,14.99
3945,3945,2021-09-09,14.99
3946,3946,2021-03-27,44.97
3947,3947,2021-10-22,14.99
3948,3948,2021-05-13,14.99
3949,3949,2021-01-21,29.98
3950,3950,2021-04-22,14.99
3951,3951,2021-10-14,59.96
3952,3952,2021-06-30,14.99
3953,3953,2021-10-26,14.99
3954,3954,2021-03-08,59.96
3955,3955,2021-08-09,59.96
3956,3956,2021-05-21,14.99
3957,3957,2021-02-16,14.99
3958,3958,2021-05-24,29.98
3959,3959,2021-01-09,14.99
3960,3960,2021-08-25,14.99
3961,3961,2021-10-14,29.98
3962,3962,2021-08-06,14.99
3963,3963,2021-09-07,29.98
3964,3964,2021-10-26,44.97
3965,3965,2021-10-07,29.98
3966,3966,2021-06-19,29.98
3967,3967,2021-03-29,14.99
3968,3968,2021-06-11,59.96
3969,3969,2021-06-24,14.99
3970,3970,2021-01-28,14.99
3971,3971,2021-06-12,29.98
3972,3972,2021-10-12,59.96
3973,3973,2021-04-02,14.99
3974,3974,2021-05-27,14.99
3975,3975,2021-07-24,14.99
3976,3976,2021-10-01,44.97
3977,3977,2021-07-26,14.99
3978,3978,2021-05-14,14.99
3979,3979,2021-03-30,59.96
3980,3980,2021-01-29,59.96
3981,3981,2021-05-19,14.99
3982,3982,2021-04-21,59.96
3983,3983,2021-06-21,59.96
3984,3984,2021-05-12,14.99
3985,3985,2021-09-14,14.99
3986,3986,2021-06-14,44.97
3987,3987,2021-01-02,14.99
3988,3988,2021-05-23,14.99
3989,3989,2021-06-16,59.96
3990,3990,2021-03-06,14.99
3991,3991,2021-04-07,14.99
3992,3992,2021-05-17,14.99
3993,3993,2021-02-18,14.99
3994,3994,2021-01-02,14.99
3995,3995,2021-10-02,14.99
3996,3996,2021-01-30,59.96
3997,3997,2021-02-14,14.99
3998,3998,2021-02-16,14.99
3999,3999,2021-01-11,14.99
4000,4000,2021-05-14,14.99
4001,4001,2021-06-14,14.99
4002,4002,2021-02-15,14.99
4003,4003,2021-02-18,14.99
4004,4004,2021-06-03,14.99
4005,4005,2021-09-10,14.99
4006,4006,2021-01-20,59.96
4007,4007,2021-09-26,14.99
4008,4008,2021-07-14,14.99
4009,4009,2021-04-27,14.99
4010,4010,2021-05-14,59.96
4011,4011,2021-10-02,14.99
4012,4012,2021-07-24,14.99
4013,4013,2021-02-25,29.98
4014,4014,2021-08-16,29.98
4015,4015,2021-05-11,14.99
4016,4016,2021-08-12,14.99
4017,4017,2021-06-09,14.99
4018,4018,2021-05-10,59.96
4019,4019,2021-04-07,14.99
4020,4020,2021-06-23,14.99
4021,4021,2021-03-23,14.99
4022,4022,2021-10-01,59.96
4023,4023,2021-01-03,14.99
4024,4024,2021-10-29,59.96
4025,4025,2021-05-15,14.99
4026,4026,2021-07-11,14.99
4027,4027,2021-08-23,59.96
4028,4028,2021-08-19,14.99
4029,4029,2021-08-16,44.97
4030,4030,2021-03-17,14.99
4031,4031,2021-10-25,14.99
4032,4032,2021-07-06,29.98
4033,4033,2021-08-24,59.96
4034,4034,2021-09-11,59.96
4035,4035,2021-02-18,14.99
4036,4036,2021-07-21,14.99
4037,4037,2021-07-23,14.99
4038,4038,2021-09-24,14.99
4039,4039,2021-08-20,14.99
4040,4040,2021-07-01,44.97
4041,4041,2021-09-10,59.96
4042,4042,2021-10-29,59.96
4043,4043,2021-06-27,14.99
4044,4044,2021-02-12,14.99
4045,4045,2021-07-01,14.99
4046,4046,2021-06-17,14.99
4047,4047,2021-09-30,59.96
4048,4048,2021-08-30,14.99
4049,4049,2021-05-28,29.98
4050,4050,2021-10-04,14.99
4051,4051,2021-02-01,14.99
4052,4052,2021-09-22,59.96
4053,4053,2021-06-02,29.98
4054,4054,2021-10-18,59.96
4055,4055,2021-01-01,14.99
4056,4056,2021-09-05,14.99
4057,4057,2021-03-30,29.98
4058,4058,2021-09-12,14.99
4059,4059,2021-10-13,14.99
4060,4060,2021-08-05,14.99
4061,4061,2021-02-19,44.97
4062,4062,2021-01-25,44.97
4063,4063,2021-01-02,14.99
4064,4064,2021-02-14,59.96
4065,4065,2021-01-14,14.99
4066,4066,2021-01-13,14.99
4067,4067,2021-03-15,14.99
4068,4068,2021-07-15,14.99
4069,4069,2021-08-13,59.96
4070,4070,2021-04-20,14.99
4071,4071,2021-01-19,59.96
4072,4072,2021-01-11,14.99
4073,4073,2021-09-19,14.99
4074,4074,2021-03-15,59.96
4075,4075,2021-02-14,14.99
4076,4076,2021-01-12,14.99
4077,4077,2021-03-27,14.99
4078,4078,2021-10-12,44.97
4079,4079,2021-01-23,14.99
4080,4080,2021-07-22,59.96
4081,4081,2021-10-25,44.97
4082,4082,2021-02-23,29.98
4083,4083,2021-01-29,44.97
4084,4084,2021-09-03,59.96
4085,4085,2021-05-11,14.99
4086,4086,2021-08-29,14.99
4087,4087,2021-05-16,14.99
4088,4088,2021-07-24,14.99
4089,4089,2021-06-22,44.97
4090,4090,2021-03-21,29.98
4091,4091,2021-07-05,44.97
4092,4092,2021-02-19,29.98
4093,4093,2021-01-01,14.99
4094,4094,2021-09-09,14.99
4095,4095,2021-05-09,14.99
4096,4096,2021-06-07,59.96
4097,4097,2021-08-25,14.99
4098,4098,2021-03-22,14.99
4099,4099,2021-02-14,14.99
4100,4100,2021-03-22,14.99
4101,4101,2021-05-16,14.99
4102,4102,2021-10-17,14.99
4103,4103,2021-04-14,14.99
4104,4104,2021-03-20,14.99
4105,4105,2021-07-19,14.99
4106,4106,2021-06-26,14.99
4107,4107,2021-05-25,14.99
4108,4108,2021-10-19,14.99
4109,4109,2021-07-05,44.97
4110,4110,2021-06-04,14.99
4111,4111,2021-09-28,14.99
4112,4112,2021-03-05,44.97
4113,4113,2021-07-09,14.99
4114,4114,2021-04-28,14.99
4115,4115,2021-07-18,14.99
4116,4116,2021-09-17,59.96
4117,4117,2021-03-09,44.97
4118,4118,2021-04-04,44.97
4119,4119,2021-10-06,14.99
4120,4120,2021-01-11,14.99
4121,4121,2021-09-08,14.99
4122,4122,2021-04-01,14.99
4123,4123,2021-02-15,59.96
4124,4124,2021-04-28,14.99
4125,4125,2021-09-11,44.97
4126,4126,2021-09-21,14.99
4127,4127,2021-09-27,14.99
4128,4128,2021-07-22,29.98
4129,4129,2021-09-22,14.99
4130,4130,2021-10-03,14.99
4131,4131,2021-09-11,14.99
4132,4132,2021-05-07,14.99
4133,4133,2021-10-05,29.98
4134,4134,2021-03-01,14.99
4135,4135,2021-01-31,14.99
4136,4136,2021-01-16,14.99
4137,4137,2021-08-27,59.96
4138,4138,2021-02-27,14.99
4139,4139,2021-02-23,29.98
4140,4140,2021-01-20,59.96
4141,4141,2021-05-09,59.96
4142,4142,2021-02-16,14.99
4143,4143,2021-03-07,14.99
4144,4144,2021-06-14,14.99
4145,4145,2021-06-06,14.99
4146,4146,2021-03-12,14.99
4147,4147,2021-06-03,59.96
4148,4148,2021-10-17,29.98
4149,4149,2021-07-23,14.99
4150,4150,2021-01-13,59.96
4151,4151,2021-07-11,14.99
4152,4152,2021-07-28,59.96
4153,4153,2021-05-11,14.99
4154,4154,2021-03-05,44.97
4155,4155,2021-08-26,29.98
4156,4156,2021-06-30,14.99
4157,4157,2021-08-12,29.98
4158,4158,2021-02-24,14.99
4159,4159,2021-09-01,14.99
4160,4160,2021-03-03,14.99
4161,4161,2021-09-01,14.99
4162,4162,2021-05-14,14.99
4163,4163,2021-05-29,44.97
4164,4164,2021-03-03,14.99
4165,4165,2021-02-27,59.96
4166,4166,2021-07-17,44.97
4167,4167,2021-03-02,59.96
4168,4168,2021-08-30,29.98
4169,4169,2021-06-15,14.99
4170,4170,2021-09-09,14.99
4171,4171,2021-03-17,59.96
4172,4172,2021-02-25,14.99
4173,4173,2021-03-09,14.99
4174,4174,2021-06-18,14.99
4175,4175,2021-01-06,29.98
4176,4176,2021-01-09,29.98
4177,4177,2021-10-16,14.99
4178,4178,2021-05-27,29.98
4179,4179,2021-09-15,59.96
4180,4180,2021-07-31,14.99
4181,4181,2021-06-07,14.99
4182,4182,2021-06-19,14.99
4183,4183,2021-03-25,14.99
4184,4184,2021-06-19,14.99
4185,4185,2021-03-22,14.99
4186,4186,2021-02-02,14.99
4187,4187,2021-05-08,14.99
4188,4188,2021-06-23,14.99
4189,4189,2021-02-26,14.99
4190,4190,2021-10-23,59.96
4191,4191,2021-07-21,14.99
4192,4192,2021-09-10,14.99
4193,4193,2021-04-07,59.96
4194,4194,2021-05-21,14.99
4195,4195,2021-04-16,14.99
4196,4196,2021-02-03,14.99
4197,4197,2021-07-10,44.97
4198,4198,2021-09-14,29.98
4199,4199,2021-01-11,14.99
4200,4200,2021-06-23,44.97
4201,4201,2021-07-24,29.98
4202,4202,2021-01-30,14.99
4203,4203,2021-06-04,59.96
4204,4204,2021-09-16,14.99
4205,4205,2021-03-06,14.99
4206,4206,2021-04-08,29.98
4207,4207,2021-09-30,14.99
4208,4208,2021-06-28,44.97
4209,4209,2021-08-31,14.99
4210,4210,2021-04-17,14.99
4211,4211,2021-03-03,59.96
4212,4212,2021-01-20,14.99
4213,4213,2021-06-30,59.96
4214,4214,2021-07-24,59.96
4215,4215,2021-10-10,44.97
4216,4216,2021-05-11,14.99
4217,4217,2021-06-16,44.97
4218,4218,2021-05-09,14.99
4219,4219,2021-03-20,14.99
4220,4220,2021-04-06,14.99
4221,4221,2021-05-13,44.97
4222,4222,2021-05-13,14.99
4223,4223,2021-09-07,14.99
4224,4224,2021-09-20,14.99
4225,4225,2021-09-16,29.98
4226,4226,2021-09-10,14.99
4227,4227,2021-02-08,59.96
4228,4228,2021-01-21,14.99
4229,4229,2021-02-02,14.99
4230,4230,2021-07-11,29.98
4231,4231,2021-03-11,14.99
4232,4232,2021-08-18,14.99
4233,4233,2021-10-28,14.99
4234,4234,2021-01-07,14.99
4235,4235,2021-02-27,59.96
4236,4236,2021-03-25,14.99
4237,4237,2021-07-30,14.99
4238,4238,2021-04-03,29.98
4239,4239,2021-07-13,29.98
4240,4240,2021-10-10,14.99
4241,4241,2021-06-22,14.99
4242,4242,2021-02-11,14.99
4243,4243,2021-05-11,14.99
4244,4244,2021-06-11,14.99
4245,4245,2021-07-24,14.99
4246,4246,2021-04-19,14.99
4247,4247,2021-02-18,14.99
4248,4248,2021-04-03,14.99
4249,4249,2021-05-20,14.99
4250,4250,2021-06-29,14.99
4251,4251,2021-09-18,44.97
4252,4252,2021-07-16,29.98
4253,4253,2021-05-07,14.99
4254,4254,2021-05-27,14.99
4255,4255,2021-01-04,14.99
4256,4256,2021-09-28,59.96
4257,4257,2021-05-09,14.99
4258,4258,2021-03-02,59.96
4259,4259,2021-04-27,44.97
4260,4260,2021-07-07,44.97
4261,4261,2021-01-18,44.97
4262,4262,2021-05-04,14.99
4263,4263,2021-02-04,59.96
4264,4264,2021-01-26,14.99
4265,4265,2021-07-05,14.99
4266,4266,2021-09-06,59.96
4267,4267,2021-07-21,59.96
4268,4268,2021-08-02,14.99
4269,4269,2021-10-06,44.97
4270,4270,2021-08-31,59.96
4271,4271,2021-05-25,59.96
4272,4272,2021-10-23,59.96
4273,4273,2021-05-29,44.97
4274,4274,2021-04-02,44.97
4275,4275,2021-07-11,44.97
4276,4276,2021-06-21,14.99
4277,4277,2021-08-27,14.99
4278,4278,2021-04-15,14.99
4279,4279,2021-08-14,14.99
4280,4280,2021-10-06,14.99
4281,4281,2021-10-23,14.99
4282,4282,2021-02-18,14.99
4283,4283,2021-01-17,14.99
4284,4284,2021-06-14,14.99
4285,4285,2021-07-19,14.99
4286,4286,2021-05-28,59.96
4287,4287,2021-07-27,14.99
4288,4288,2021-05-04,14.99
4289,4289,2021-08-05,14.99
4290,4290,2021-03-18,44.97
4291,4291,2021-07-12,14.99
4292,4292,2021-06-01,14.99
4293,4293,2021-08-10,14.99
4294,4294,2021-06-05,44.97
4295,4295,2021-09-21,14.99
4296,4296,2021-02-02,14.99
4297,4297,2021-01-30,29.98
4298,4298,2021-09-03,14.99
4299,4299,2021-08-03,44.97
4300,4300,2021-05-28,44.97
4301,4301,2021-05-28,14.99
4302,4302,2021-04-22,29.98
4303,4303,2021-05-05,14.99
4304,4304,2021-05-09,29.98
4305,4305,2021-03-21,14.99
4306,4306,2021-06-20,59.96
4307,4307,2021-06-25,14.99
4308,4308,2021-09-18,59.96
4309,4309,2021-03-21,14.99
4310,4310,2021-07-21,59.96
4311,4311,2021-04-23,14.99
4312,4312,2021-03-02,44.97
4313,4313,2021-04-27,14.99
4314,4314,2021-06-13,59.96
4315,4315,2021-02-21,59.96
4316,4316,2021-05-28,44.97
4317,4317,2021-04-02,14.99
4318,4318,2021-10-02,29.98
4319,4319,2021-01-22,29.98
4320,4320,2021-05-12,14.99
4321,4321,2021-04-01,44.97
4322,4322,2021-01-17,14.99
4323,4323,2021-08-11,14.99
4324,4324,2021-09-13,59.96
4325,4325,2021-05-02,14.99
4326,4326,2021-09-15,14.99
4327,4327,2021-01-23,59.96
4328,4328,2021-08-24,14.99
4329,4329,2021-02-23,59.96
4330,4330,2021-04-02,14.99
4331,4331,2021-09-29,14.99
4332,4332,2021-04-26,29.98
4333,4333,2021-03-01,14.99
4334,4334,2021-02-05,14.99
4335,4335,2021-10-13,14.99
4336,4336,2021-03-31,14.99
4337,4337,2021-07-28,14.99
4338,4338,2021-06-26,44.97
4339,4339,2021-09-07,14.99
4340,4340,2021-04-12,14.99
4341,4341,2021-06-05,44.97
4342,4342,2021-06-12,14.99
4343,4343,2021-04-10,14.99
4344,4344,2021-01-09,59.96
4345,4345,2021-09-06,29.98
4346,4346,2021-05-17,59.96
4347,4347,2021-09-24,14.99
4348,4348,2021-04-29,14.99
4349,4349,2021-01-12,29.98
4350,4350,2021-02-11,59.96
4351,4351,2021-02-04,44.97
4352,4352,2021-10-04,59.96
4353,4353,2021-04-05,29.98
4354,4354,2021-02-04,29.98
4355,4355,2021-02-02,14.99
4356,4356,2021-10-12,29.98
4357,4357,2021-09-11,29.98
4358,4358,2021-04-15,14.99
4359,4359,2021-03-07,59.96
4360,4360,2021-01-25,14.99
4361,4361,2021-04-29,14.99
4362,4362,2021-02-16,29.98
4363,4363,2021-05-02,44.97
4364,4364,2021-09-20,14.99
4365,4365,2021-02-17,14.99
4366,4366,2021-09-18,29.98
4367,4367,2021-03-12,44.97
4368,4368,2021-03-27,14.99
4369,4369,2021-03-15,29.98
4370,4370,2021-08-22,14.99
4371,4371,2021-09-27,14.99
4372,4372,2021-10-10,14.99
4373,4373,2021-05-30,29.98
4374,4374,2021-03-10,29.98
4375,4375,2021-04-03,29.98
4376,4376,2021-09-23,14.99
4377,4377,2021-04-07,14.99
4378,4378,2021-10-19,14.99
4379,4379,2021-08-11,14.99
4380,4380,2021-03-25,59.96
4381,4381,2021-05-03,29.98
4382,4382,2021-03-31,14.99
4383,4383,2021-07-12,44.97
4384,4384,2021-07-12,14.99
4385,4385,2021-05-18,14.99
4386,4386,2021-02-18,29.98
4387,4387,2021-04-16,14.99
4388,4388,2021-09-25,14.99
4389,4389,2021-06-29,14.99
4390,4390,2021-10-29,14.99
4391,4391,2021-09-16,59.96
4392,4392,2021-05-12,14.99
4393,4393,2021-08-14,44.97
4394,4394,2021-03-22,29.98
4395,4395,2021-03-09,44.97
4396,4396,2021-01-28,14.99
4397,4397,2021-06-24,14.99
4398,4398,2021-06-25,14.99
4399,4399,2021-06-15,14.99
4400,4400,2021-03-07,14.99
4401,4401,2021-09-03,44.97
4402,4402,2021-09-16,14.99
4403,4403,2021-01-22,14.99
4404,4404,2021-07-18,14.99
4405,4405,2021-06-15,29.98
4406,4406,2021-07-26,14.99
4407,4407,2021-04-03,14.99
4408,4408,2021-05-25,14.99
4409,4409,2021-02-13,59.96
4410,4410,2021-04-04,14.99
4411,4411,2021-08-02,14.99
4412,4412,2021-08-17,29.98
4413,4413,2021-08-16,14.99
4414,4414,2021-04-26,14.99
4415,4415,2021-06-26,14.99
4416,4416,2021-03-15,14.99
4417,4417,2021-01-30,14.99
4418,4418,2021-05-01,14.99
4419,4419,2021-06-02,29.98
4420,4420,2021-06-12,29.98
4421,4421,2021-02-15,59.96
4422,4422,2021-05-15,14.99
4423,4423,2021-01-08,44.97
4424,4424,2021-03-28,44.97
4425,4425,2021-07-24,14.99
4426,4426,2021-02-21,29.98
4427,4427,2021-02-18,14.99
4428,4428,2021-05-10,14.99
4429,4429,2021-06-16,14.99
4430,4430,2021-08-31,14.99
4431,4431,2021-02-28,14.99
4432,4432,2021-02-20,44.97
4433,4433,2021-09-15,29.98
4434,4434,2021-03-17,14.99
4435,4435,2021-08-14,14.99
4436,4436,2021-09-27,14.99
4437,4437,2021-06-28,29.98
4438,4438,2021-02-11,14.99
4439,4439,2021-08-31,14.99
4440,4440,2021-02-28,14.99
4441,4441,2021-06-09,14.99
4442,4442,2021-04-19,29.98
4443,4443,2021-05-25,59.96
4444,4444,2021-03-08,14.99
4445,4445,2021-03-02,14.99
4446,4446,2021-02-19,14.99
4447,4447,2021-08-26,14.99
4448,4448,2021-06-26,44.97
4449,4449,2021-10-02,14.99
4450,4450,2021-01-13,14.99
4451,4451,2021-01-15,14.99
4452,4452,2021-05-11,59.96
4453,4453,2021-06-30,14.99
4454,4454,2021-10-29,14.99
4455,4455,2021-09-27,44.97
4456,4456,2021-09-25,29.98
4457,4457,2021-08-10,29.98
4458,4458,2021-08-13,14.99
4459,4459,2021-08-16,59.96
4460,4460,2021-06-14,14.99
4461,4461,2021-06-17,59.96
4462,4462,2021-04-18,14.99
4463,4463,2021-07-18,29.98
4464,4464,2021-07-07,14.99
4465,4465,2021-06-07,14.99
4466,4466,2021-02-03,14.99
4467,4467,2021-04-05,14.99
4468,4468,2021-06-29,14.99
4469,4469,2021-05-13,29.98
4470,4470,2021-05-25,14.99
4471,4471,2021-01-14,14.99
4472,4472,2021-08-21,29.98
4473,4473,2021-10-03,14.99
4474,4474,2021-02-22,14.99
4475,4475,2021-06-06,14.99
4476,4476,2021-07-14,14.99
4477,4477,2021-06-20,14.99
4478,4478,2021-06-06,14.99
4479,4479,2021-01-09,14.99
4480,4480,2021-01-28,14.99
4481,4481,2021-02-05,59.96
4482,4482,2021-02-01,29.98
4483,4483,2021-02-08,14.99
4484,4484,2021-03-19,59.96
4485,4485,2021-07-05,14.99
4486,4486,2021-05-21,14.99
4487,4487,2021-05-12,14.99
4488,4488,2021-02-08,29.98
4489,4489,2021-06-15,44.97
4490,4490,2021-05-04,14.99
4491,4491,2021-10-26,44.97
4492,4492,2021-07-25,14.99
4493,4493,2021-01-08,14.99
4494,4494,2021-03-21,29.98
4495,4495,2021-03-06,44.97
4496,4496,2021-02-15,14.99
4497,4497,2021-04-01,14.99
4498,4498,2021-06-06,14.99
4499,4499,2021-03-17,14.99
4500,4500,2021-10-10,14.99
4501,4501,2021-09-20,14.99
4502,4502,2021-09-13,29.98
4503,4503,2021-01-16,44.97
4504,4504,2021-03-03,14.99
4505,4505,2021-04-28,14.99
4506,4506,2021-04-26,59.96
4507,4507,2021-06-28,44.97
4508,4508,2021-05-26,14.99
4509,4509,2021-03-17,44.97
4510,4510,2021-04-30,14.99
4511,4511,2021-02-03,14.99
4512,4512,2021-10-13,29.98
4513,4513,2021-10-06,14.99
4514,4514,2021-08-14,14.99
4515,4515,2021-07-28,14.99
4516,4516,2021-02-10,14.99
4517,4517,2021-05-29,14.99
4518,4518,2021-03-30,14.99
4519,4519,2021-04-17,14.99
4520,4520,2021-04-18,44.97
4521,4521,2021-08-13,14.99
4522,4522,2021-08-18,14.99
4523,4523,2021-04-03,14.99
4524,4524,2021-02-24,29.98
4525,4525,2021-05-24,14.99
4526,4526,2021-09-28,59.96
4527,4527,2021-02-05,14.99
4528,4528,2021-04-03,14.99
4529,4529,2021-09-15,14.99
4530,4530,2021-06-22,14.99
4531,4531,2021-08-17,14.99
4532,4532,2021-03-14,29.98
4533,4533,2021-02-09,14.99
4534,4534,2021-05-17,14.99
4535,4535,2021-02-10,44.97
4536,4536,2021-10-14,59.96
4537,4537,2021-08-18,29.98
4538,4538,2021-01-04,44.97
4539,4539,2021-06-22,14.99
4540,4540,2021-09-08,14.99
4541,4541,2021-02-14,14.99
4542,4542,2021-01-21,59.96
4543,4543,2021-10-29,14.99
4544,4544,2021-10-03,59.96
4545,4545,2021-02-08,59.96
4546,4546,2021-06-06,14.99
4547,4547,2021-07-15,29.98
4548,4548,2021-01-31,14.99
4549,4549,2021-06-06,14.99
4550,4550,2021-08-11,14.99
4551,4551,2021-09-23,59.96
4552,4552,2021-04-23,29.98
4553,4553,2021-01-30,14.99
4554,4554,2021-02-15,29.98
4555,4555,2021-10-30,44.97
4556,4556,2021-02-24,14.99
4557,4557,2021-02-02,44.97
4558,4558,2021-05-01,14.99
4559,4559,2021-10-27,14.99
4560,4560,2021-08-10,29.98
4561,4561,2021-08-29,44.97
4562,4562,2021-07-13,14.99
4563,4563,2021-04-18,29.98
4564,4564,2021-03-22,14.99
4565,4565,2021-03-24,14.99
4566,4566,2021-04-11,14.99
4567,4567,2021-01-14,14.99
4568,4568,2021-09-01,29.98
4569,4569,2021-04-01,14.99
4570,4570,2021-04-23,14.99
4571,4571,2021-09-18,14.99
4572,4572,2021-03-03,59.96
4573,4573,2021-02-02,29.98
4574,4574,2021-06-03,44.97
4575,4575,2021-06-15,59.96
4576,4576,2021-04-30,14.99
4577,4577,2021-01-18,14.99
4578,4578,2021-07-14,44.97
4579,4579,2021-01-06,14.99
4580,4580,2021-09-27,59.96
4581,4581,2021-06-27,14.99
4582,4582,2021-02-17,14.99
4583,4583,2021-08-25,14.99
4584,4584,2021-06-19,14.99
4585,4585,2021-05-03,14.99
4586,4586,2021-06-29,59.96
4587,4587,2021-10-19,14.99
4588,4588,2021-08-23,14.99
4589,4589,2021-06-29,59.96
4590,4590,2021-02-19,44.97
4591,4591,2021-10-16,14.99
4592,4592,2021-05-10,59.96
4593,4593,2021-07-12,14.99
4594,4594,2021-05-28,59.96
4595,4595,2021-01-15,14.99
4596,4596,2021-05-16,14.99
4597,4597,2021-03-22,14.99
4598,4598,2021-02-25,14.99
4599,4599,2021-08-04,14.99
4600,4600,2021-02-09,29.98
4601,4601,2021-07-30,59.96
4602,4602,2021-03-23,29.98
4603,4603,2021-10-27,59.96
4604,4604,2021-04-15,59.96
4605,4605,2021-04-26,14.99
4606,4606,2021-10-26,29.98
4607,4607,2021-02-11,59.96
4608,4608,2021-04-12,14.99
4609,4609,2021-02-02,59.96
4610,4610,2021-09-10,14.99
4611,4611,2021-06-09,14.99
4612,4612,2021-01-13,14.99
4613,4613,2021-06-01,14.99
4614,4614,2021-06-05,14.99
4615,4615,2021-05-19,14.99
4616,4616,2021-09-30,44.97
4617,4617,2021-06-27,14.99
4618,4618,2021-10-16,14.99
4619,4619,2021-06-08,59.96
4620,4620,2021-03-25,14.99
4621,4621,2021-04-27,44.97
4622,4622,2021-07-31,14.99
4623,4623,2021-01-18,14.99
4624,4624,2021-08-29,14.99
4625,4625,2021-03-28,14.99
4626,4626,2021-03-22,14.99
4627,4627,2021-06-02,14.99
4628,4628,2021-10-29,29.98
4629,4629,2021-03-22,44.97
4630,4630,2021-09-21,14.99
4631,4631,2021-04-19,14.99
4632,4632,2021-04-07,14.99
4633,4633,2021-06-03,14.99
4634,4634,2021-03-03,14.99
4635,4635,2021-03-06,44.97
4636,4636,2021-05-19,29.98
4637,4637,2021-07-03,59.96
4638,4638,2021-09-21,14.99
4639,4639,2021-05-17,14.99
4640,4640,2021-08-20,14.99
4641,4641,2021-08-02,29.98
4642,4642,2021-04-29,14.99
4643,4643,2021-03-15,44.97
4644,4644,2021-04-12,14.99
4645,4645,2021-07-20,14.99
4646,4646,2021-04-25,59.96
4647,4647,2021-04-28,14.99
4648,4648,2021-03-29,44.97
4649,4649,2021-09-07,14.99
4650,4650,2021-05-08,14.99
4651,4651,2021-02-09,44.97
4652,4652,2021-06-12,14.99
4653,4653,2021-05-11,29.98
4654,4654,2021-09-26,44.97
4655,4655,2021-04-28,44.97
4656,4656,2021-10-11,59.96
4657,4657,2021-10-15,44.97
4658,4658,2021-06-24,14.99
4659,4659,2021-04-01,14.99
4660,4660,2021-08-12,44.97
4661,4661,2021-04-20,14.99
4662,4662,2021-01-15,14.99
4663,4663,2021-01-08,29.98
4664,4664,2021-10-11,29.98
4665,4665,2021-05-09,14.99
4666,4666,2021-02-04,29.98
4667,4667,2021-01-28,59.96
4668,4668,2021-10-07,14.99
4669,4669,2021-10-26,14.99
4670,4670,2021-05-13,29.98
4671,4671,2021-07-22,14.99
4672,4672,2021-06-29,14.99
4673,4673,2021-05-07,59.96
4674,4674,2021-03-24,44.97
4675,4675,2021-09-17,14.99
4676,4676,2021-06-11,14.99
4677,4677,2021-04-04,29.98
4678,4678,2021-01-16,14.99
4679,4679,2021-01-13,59.96
4680,4680,2021-09-05,14.99
4681,4681,2021-06-17,14.99
4682,4682,2021-01-06,14.99
4683,4683,2021-10-25,59.96
4684,4684,2021-03-03,44.97
4685,4685,2021-08-12,59.96
4686,4686,2021-04-17,29.98
4687,4687,2021-09-02,14.99
4688,4688,2021-10-20,14.99
4689,4689,2021-02-18,44.97
4690,4690,2021-01-09,14.99
4691,4691,2021-08-03,44.97
4692,4692,2021-06-09,59.96
4693,4693,2021-01-16,59.96
4694,4694,2021-05-02,44.97
4695,4695,2021-02-07,14.99
4696,4696,2021-10-26,14.99
4697,4697,2021-06-10,29.98
4698,4698,2021-09-29,44.97
4699,4699,2021-02-04,29.98
4700,4700,2021-05-17,14.99
4701,4701,2021-04-07,14.99
4702,4702,2021-08-28,14.99
4703,4703,2021-03-21,59.96
4704,4704,2021-07-27,14.99
4705,4705,2021-10-18,14.99
4706,4706,2021-01-15,29.98
4707,4707,2021-03-06,14.99
4708,4708,2021-02-03,14.99
4709,4709,2021-05-20,14.99
4710,4710,2021-03-12,14.99
4711,4711,2021-02-15,14.99
4712,4712,2021-07-26,59.96
