ID,PRZESYLKA_ID,DATA_DOSTARCZENIA
2605,2605,2021-10-26
2606,2606,2021-02-05
2607,2607,2021-07-20
2608,2608,2021-07-19
2609,2609,2021-07-19
2610,2610,2021-02-27
2611,2611,2021-08-17
2612,2612,2021-08-17
2613,2613,2021-06-28
2614,2614,2021-06-29
2615,2615,2021-06-29
2616,2616,2021-06-28
2617,2617,2021-02-10
2618,2618,2021-10-05
2619,2619,2021-06-05
2620,2620,2021-06-04
2621,2621,2021-06-05
2622,2622,2021-06-04
2623,2623,2021-08-16
2624,2624,2021-08-15
2625,2625,2021-07-16
2626,2626,2021-07-16
2627,2627,2021-07-15
2628,2628,2021-08-03
2629,2629,2021-08-02
2630,2630,2021-06-30
2631,2631,2021-06-30
2632,2632,2021-06-30
2633,2633,2021-06-30
2634,2634,2021-06-09
2635,2635,2021-06-10
2636,2636,2021-03-02
2637,2637,2021-08-01
2638,2638,2021-02-08
2639,2639,2021-05-05
2640,2640,2021-05-06
2641,2641,2021-06-23
2642,2642,2021-06-23
2643,2643,2021-03-17
2644,2644,2021-05-20
2645,2645,2021-10-05
2646,2646,2021-01-12
2647,2647,2021-01-12
2648,2648,2021-01-11
2649,2649,2021-04-11
2650,2650,2021-02-04
2651,2651,2021-06-18
2652,2652,2021-10-22
2653,2653,2021-07-07
2654,2654,2021-07-07
2655,2655,2021-07-07
2656,2656,2021-05-18
2657,2657,2021-05-19
2658,2658,2021-06-23
2659,2659,2021-06-22
2660,2660,2021-06-22
2661,2661,2021-06-23
2662,2662,2021-01-09
2663,2663,2021-01-09
2664,2664,2021-01-10
2665,2665,2021-01-10
2666,2666,2021-08-06
2667,2667,2021-05-17
2668,2668,2021-05-16
2669,2669,2021-05-16
2670,2670,2021-02-02
2671,2671,2021-06-13
2672,2672,2021-04-30
2673,2673,2021-04-30
2674,2674,2021-04-30
2675,2675,2021-04-30
2676,2676,2021-02-19
2677,2677,2021-02-19
2678,2678,2021-02-19
2679,2679,2021-08-14
2680,2680,2021-06-27
2681,2681,2021-03-15
2682,2682,2021-03-15
2683,2683,2021-03-15
2684,2684,2021-03-17
2685,2685,2021-03-17
2686,2686,2021-03-17
2687,2687,2021-05-21
2688,2688,2021-05-21
2689,2689,2021-05-20
2690,2690,2021-05-21
2691,2691,2021-02-28
2692,2692,2021-02-28
2693,2693,2021-07-05
2694,2694,2021-08-05
2695,2695,2021-09-30
2696,2696,2021-06-13
2697,2697,2021-03-10
2698,2698,2021-03-10
2699,2699,2021-07-22
2700,2700,2021-05-07
2701,2701,2021-05-06
2702,2702,2021-05-07
2703,2703,2021-05-07
2704,2704,2021-03-03
2705,2705,2021-03-30
2706,2706,2021-04-09
2707,2707,2021-07-16
2708,2708,2021-07-03
2709,2709,2021-03-26
2710,2710,2021-03-27
2711,2711,2021-05-02
2712,2712,2021-09-07
2713,2713,2021-09-08
2714,2714,2021-09-07
2715,2715,2021-09-08
2716,2716,2021-09-11
2717,2717,2021-10-13
2718,2718,2021-03-11
2719,2719,2021-10-19
2720,2720,2021-05-23
2721,2721,2021-05-23
2722,2722,2021-04-24
2723,2723,2021-03-17
2724,2724,2021-03-17
2725,2725,2021-03-18
2726,2726,2021-01-04
2727,2727,2021-01-05
2728,2728,2021-04-22
2729,2729,2021-03-27
2730,2730,2021-06-05
2731,2731,2021-06-06
2732,2732,2021-05-18
2733,2733,2021-03-19
2734,2734,2021-11-01
2735,2735,2021-10-31
2736,2736,2021-06-09
2737,2737,2021-05-01
2738,2738,2021-03-12
2739,2739,2021-03-11
2740,2740,2021-03-12
2741,2741,2021-06-07
2742,2742,2021-06-07
2743,2743,2021-06-07
2744,2744,2021-03-28
2745,2745,2021-03-27
2746,2746,2021-09-23
2747,2747,2021-09-24
2748,2748,2021-09-23
2749,2749,2021-06-05
2750,2750,2021-05-08
2751,2751,2021-03-16
2752,2752,2021-03-16
2753,2753,2021-03-17
2754,2754,2021-03-16
2755,2755,2021-02-01
2756,2756,2021-02-01
2757,2757,2021-02-02
2758,2758,2021-02-06
2759,2759,2021-02-07
2760,2760,2021-02-06
2761,2761,2021-09-08
2762,2762,2021-09-09
2763,2763,2021-09-09
2764,2764,2021-07-01
2765,2765,2021-07-01
2766,2766,2021-07-01
2767,2767,2021-08-10
2768,2768,2021-08-11
2769,2769,2021-08-11
2770,2770,2021-10-29
2771,2771,2021-09-22
2772,2772,2021-08-19
2773,2773,2021-03-18
2774,2774,2021-03-17
2775,2775,2021-06-02
2776,2776,2021-06-02
2777,2777,2021-06-01
2778,2778,2021-06-19
2779,2779,2021-01-15
2780,2780,2021-06-23
2781,2781,2021-06-24
2782,2782,2021-06-20
2783,2783,2021-02-03
2784,2784,2021-02-02
2785,2785,2021-02-02
2786,2786,2021-02-19
2787,2787,2021-02-18
2788,2788,2021-02-19
2789,2789,2021-02-19
2790,2790,2021-01-11
2791,2791,2021-04-01
2792,2792,2021-04-01
2793,2793,2021-04-01
2794,2794,2021-06-17
2795,2795,2021-06-18
2796,2796,2021-06-14
2797,2797,2021-09-18
2798,2798,2021-08-23
2799,2799,2021-08-22
2800,2800,2021-08-23
2801,2801,2021-08-01
2802,2802,2021-07-31
2803,2803,2021-08-01
2804,2804,2021-09-30
2805,2805,2021-08-26
2806,2806,2021-05-27
2807,2807,2021-05-27
2808,2808,2021-05-26
2809,2809,2021-03-08
2810,2810,2021-07-11
2811,2811,2021-04-04
2812,2812,2021-04-03
2813,2813,2021-02-06
2814,2814,2021-10-12
2815,2815,2021-08-10
2816,2816,2021-09-05
2817,2817,2021-09-05
2818,2818,2021-09-04
2819,2819,2021-09-05
2820,2820,2021-03-14
2821,2821,2021-03-16
2822,2822,2021-03-15
2823,2823,2021-03-15
2824,2824,2021-03-10
2825,2825,2021-02-19
2826,2826,2021-02-19
2827,2827,2021-07-09
2828,2828,2021-07-09
2829,2829,2021-03-14
2830,2830,2021-03-14
2831,2831,2021-03-15
2832,2832,2021-10-24
2833,2833,2021-07-18
2834,2834,2021-07-17
2835,2835,2021-07-18
2836,2836,2021-07-17
2837,2837,2021-07-16
2838,2838,2021-03-23
2839,2839,2021-03-10
2840,2840,2021-01-24
2841,2841,2021-10-02
2842,2842,2021-10-02
2843,2843,2021-10-02
2844,2844,2021-01-27
2845,2845,2021-01-27
2846,2846,2021-01-27
2847,2847,2021-01-27
2848,2848,2021-01-27
2849,2849,2021-08-25
2850,2850,2021-05-25
2851,2851,2021-05-24
2852,2852,2021-05-25
2853,2853,2021-03-01
2854,2854,2021-06-24
2855,2855,2021-06-23
2856,2856,2021-06-23
2857,2857,2021-06-24
2858,2858,2021-01-20
2859,2859,2021-08-21
2860,2860,2021-02-21
2861,2861,2021-08-28
2862,2862,2021-04-10
2863,2863,2021-03-11
2864,2864,2021-05-22
2865,2865,2021-05-22
2866,2866,2021-01-16
2867,2867,2021-08-18
2868,2868,2021-06-07
2869,2869,2021-04-05
2870,2870,2021-04-06
2871,2871,2021-05-21
2872,2872,2021-01-14
2873,2873,2021-01-14
2874,2874,2021-01-13
2875,2875,2021-02-13
2876,2876,2021-03-30
2877,2877,2021-03-30
2878,2878,2021-05-10
2879,2879,2021-07-22
2880,2880,2021-07-22
2881,2881,2021-07-21
2882,2882,2021-05-27
2883,2883,2021-02-16
2884,2884,2021-06-01
2885,2885,2021-06-02
2886,2886,2021-06-01
2887,2887,2021-06-02
2888,2888,2021-04-23
2889,2889,2021-04-22
2890,2890,2021-04-22
2891,2891,2021-07-20
2892,2892,2021-10-25
2893,2893,2021-10-25
2894,2894,2021-10-25
2895,2895,2021-10-26
2896,2896,2021-07-13
2897,2897,2021-02-04
2898,2898,2021-01-13
2899,2899,2021-01-10
2900,2900,2021-01-10
2901,2901,2021-01-10
2902,2902,2021-03-21
2903,2903,2021-03-22
2904,2904,2021-03-22
2905,2905,2021-08-17
2906,2906,2021-08-17
2907,2907,2021-10-30
2908,2908,2021-10-31
2909,2909,2021-10-31
2910,2910,2021-09-07
2911,2911,2021-07-21
2912,2912,2021-09-30
2913,2913,2021-03-06
2914,2914,2021-03-05
2915,2915,2021-03-05
2916,2916,2021-10-09
2917,2917,2021-10-08
2918,2918,2021-07-03
2919,2919,2021-07-02
2920,2920,2021-07-02
2921,2921,2021-07-03
2922,2922,2021-07-06
2923,2923,2021-10-05
2924,2924,2021-10-23
2925,2925,2021-06-22
2926,2926,2021-07-06
2927,2927,2021-05-26
2928,2928,2021-07-24
2929,2929,2021-01-11
2930,2930,2021-06-20
2931,2931,2021-06-05
2932,2932,2021-07-02
2933,2933,2021-07-03
2934,2934,2021-07-03
2935,2935,2021-04-04
2936,2936,2021-04-04
2937,2937,2021-04-04
2938,2938,2021-02-10
2939,2939,2021-02-11
2940,2940,2021-06-24
2941,2941,2021-07-23
2942,2942,2021-10-30
2943,2943,2021-04-14
2944,2944,2021-04-14
2945,2945,2021-04-14
2946,2946,2021-09-10
2947,2947,2021-07-31
2948,2948,2021-09-29
2949,2949,2021-08-18
2950,2950,2021-09-01
2951,2951,2021-09-02
2952,2952,2021-09-01
2953,2953,2021-08-09
2954,2954,2021-08-10
2955,2955,2021-05-14
2956,2956,2021-05-13
2957,2957,2021-06-18
2958,2958,2021-06-19
2959,2959,2021-06-19
2960,2960,2021-01-27
2961,2961,2021-09-07
2962,2962,2021-09-06
2963,2963,2021-09-06
2964,2964,2021-08-22
2965,2965,2021-03-11
2966,2966,2021-03-11
2967,2967,2021-05-11
2968,2968,2021-03-13
2969,2969,2021-09-27
2970,2970,2021-05-13
2971,2971,2021-07-04
2972,2972,2021-05-26
2973,2973,2021-05-26
2974,2974,2021-05-26
2975,2975,2021-05-26
2976,2976,2021-02-05
2977,2977,2021-02-04
2978,2978,2021-02-04
2979,2979,2021-08-04
2980,2980,2021-02-12
2981,2981,2021-07-31
2982,2982,2021-07-31
2983,2983,2021-07-30
2984,2984,2021-09-11
2985,2985,2021-04-02
2986,2986,2021-04-01
2987,2987,2021-10-18
2988,2988,2021-10-18
2989,2989,2021-10-17
2990,2990,2021-10-17
2991,2991,2021-09-14
2992,2992,2021-03-02
2993,2993,2021-03-02
2994,2994,2021-03-02
2995,2995,2021-08-23
2996,2996,2021-07-11
2997,2997,2021-02-18
2998,2998,2021-02-17
2999,2999,2021-02-17
3000,3000,2021-02-27
3001,3001,2021-05-22
3002,3002,2021-02-22
3003,3003,2021-10-22
3004,3004,2021-10-22
3005,3005,2021-10-22
3006,3006,2021-05-24
3007,3007,2021-08-01
3008,3008,2021-05-28
3009,3009,2021-05-28
3010,3010,2021-05-28
3011,3011,2021-05-29
3012,3012,2021-01-12
3013,3013,2021-10-22
3014,3014,2021-03-05
3015,3015,2021-03-05
3016,3016,2021-02-17
3017,3017,2021-08-01
3018,3018,2021-08-15
3019,3019,2021-09-06
3020,3020,2021-09-05
3021,3021,2021-09-05
3022,3022,2021-07-06
3023,3023,2021-07-05
3024,3024,2021-07-06
3025,3025,2021-07-05
3026,3026,2021-09-14
3027,3027,2021-09-14
3028,3028,2021-08-09
3029,3029,2021-06-24
3030,3030,2021-08-26
3031,3031,2021-04-18
3032,3032,2021-04-17
3033,3033,2021-04-17
3034,3034,2021-05-28
3035,3035,2021-05-27
3036,3036,2021-05-11
3037,3037,2021-05-10
3038,3038,2021-05-10
3039,3039,2021-10-03
3040,3040,2021-10-29
3041,3041,2021-08-04
3042,3042,2021-08-04
3043,3043,2021-08-05
3044,3044,2021-08-05
3045,3045,2021-03-24
3046,3046,2021-03-25
3047,3047,2021-03-24
3048,3048,2021-03-24
3049,3049,2021-10-21
3050,3050,2021-08-03
3051,3051,2021-04-11
3052,3052,2021-04-10
3053,3053,2021-01-18
3054,3054,2021-08-31
3055,3055,2021-08-30
3056,3056,2021-10-30
3057,3057,2021-10-29
3058,3058,2021-01-16
3059,3059,2021-10-18
3060,3060,2021-04-24
3061,3061,2021-06-05
3062,3062,2021-08-12
3063,3063,2021-02-10
3064,3064,2021-02-10
3065,3065,2021-05-25
3066,3066,2021-05-24
3067,3067,2021-05-10
3068,3068,2021-05-10
3069,3069,2021-05-09
3070,3070,2021-05-09
3071,3071,2021-01-21
3072,3072,2021-03-16
3073,3073,2021-03-16
3074,3074,2021-06-05
3075,3075,2021-05-22
3076,3076,2021-05-22
3077,3077,2021-03-16
3078,3078,2021-03-17
3079,3079,2021-03-16
3080,3080,2021-03-04
3081,3081,2021-03-05
3082,3082,2021-03-05
3083,3083,2021-03-04
3084,3084,2021-02-14
3085,3085,2021-02-14
3086,3086,2021-02-13
3087,3087,2021-02-14
3088,3088,2021-06-16
3089,3089,2021-06-16
3090,3090,2021-01-14
3091,3091,2021-01-14
3092,3092,2021-03-30
3093,3093,2021-03-30
3094,3094,2021-03-29
3095,3095,2021-10-31
3096,3096,2021-05-10
3097,3097,2021-08-21
3098,3098,2021-08-22
3099,3099,2021-08-22
3100,3100,2021-05-13
3101,3101,2021-09-09
3102,3102,2021-09-09
3103,3103,2021-09-09
3104,3104,2021-09-09
3105,3105,2021-07-16
3106,3106,2021-07-16
3107,3107,2021-03-11
3108,3108,2021-03-10
3109,3109,2021-03-01
3110,3110,2021-03-02
3111,3111,2021-03-01
3112,3112,2021-02-08
3113,3113,2021-06-12
3114,3114,2021-04-23
3115,3115,2021-02-16
3116,3116,2021-02-17
3117,3117,2021-07-29
3118,3118,2021-07-28
3119,3119,2021-07-28
3120,3120,2021-07-29
3121,3121,2021-05-25
3122,3122,2021-05-25
3123,3123,2021-05-26
3124,3124,2021-05-26
3125,3125,2021-07-16
3126,3126,2021-07-17
3127,3127,2021-02-22
3128,3128,2021-01-12
3129,3129,2021-07-30
3130,3130,2021-05-28
3131,3131,2021-05-29
3132,3132,2021-05-28
3133,3133,2021-03-23
3134,3134,2021-08-05
3135,3135,2021-08-05
3136,3136,2021-08-05
3137,3137,2021-09-14
3138,3138,2021-09-14
3139,3139,2021-09-13
3140,3140,2021-09-13
3141,3141,2021-08-04
3142,3142,2021-08-24
3143,3143,2021-04-20
3144,3144,2021-07-18
3145,3145,2021-03-16
3146,3146,2021-08-30
3147,3147,2021-08-31
3148,3148,2021-04-19
3149,3149,2021-04-20
3150,3150,2021-04-20
3151,3151,2021-04-19
3152,3152,2021-04-11
3153,3153,2021-05-24
3154,3154,2021-05-24
3155,3155,2021-06-01
3156,3156,2021-05-31
3157,3157,2021-06-01
3158,3158,2021-03-07
3159,3159,2021-03-07
3160,3160,2021-03-07
3161,3161,2021-03-06
3162,3162,2021-07-31
3163,3163,2021-08-29
3164,3164,2021-08-30
3165,3165,2021-08-30
3166,3166,2021-06-29
3167,3167,2021-06-20
3168,3168,2021-06-20
3169,3169,2021-03-30
3170,3170,2021-09-10
3171,3171,2021-04-17
3172,3172,2021-04-17
3173,3173,2021-06-12
3174,3174,2021-05-10
3175,3175,2021-09-25
3176,3176,2021-08-30
3177,3177,2021-04-05
3178,3178,2021-04-06
3179,3179,2021-04-05
3180,3180,2021-05-30
3181,3181,2021-05-31
3182,3182,2021-05-30
3183,3183,2021-01-04
3184,3184,2021-01-03
3185,3185,2021-01-03
3186,3186,2021-01-03
3187,3187,2021-07-23
3188,3188,2021-07-24
3189,3189,2021-04-27
3190,3190,2021-04-26
3191,3191,2021-04-27
3192,3192,2021-04-26
3193,3193,2021-07-15
3194,3194,2021-06-23
3195,3195,2021-06-24
3196,3196,2021-02-27
3197,3197,2021-02-27
3198,3198,2021-02-17
3199,3199,2021-02-17
3200,3200,2021-09-19
3201,3201,2021-09-19
3202,3202,2021-01-25
3203,3203,2021-01-25
3204,3204,2021-01-25
3205,3205,2021-02-13
3206,3206,2021-09-06
3207,3207,2021-07-30
3208,3208,2021-10-07
3209,3209,2021-01-20
3210,3210,2021-01-19
3211,3211,2021-02-28
3212,3212,2021-01-04
3213,3213,2021-01-05
3214,3214,2021-01-04
3215,3215,2021-10-23
3216,3216,2021-10-24
3217,3217,2021-10-23
3218,3218,2021-08-30
3219,3219,2021-10-16
3220,3220,2021-10-16
3221,3221,2021-10-17
3222,3222,2021-10-16
3223,3223,2021-10-06
3224,3224,2021-05-08
3225,3225,2021-09-18
3226,3226,2021-09-23
3227,3227,2021-04-26
3228,3228,2021-01-25
3229,3229,2021-01-23
3230,3230,2021-01-23
3231,3231,2021-01-23
3232,3232,2021-01-23
3233,3233,2021-10-27
3234,3234,2021-10-27
3235,3235,2021-10-15
3236,3236,2021-08-18
3237,3237,2021-05-11
3238,3238,2021-01-24
3239,3239,2021-01-24
3240,3240,2021-03-17
3241,3241,2021-03-13
3242,3242,2021-09-18
3243,3243,2021-07-05
3244,3244,2021-02-06
3245,3245,2021-02-06
3246,3246,2021-02-07
3247,3247,2021-02-25
3248,3248,2021-07-06
3249,3249,2021-09-20
3250,3250,2021-02-10
3251,3251,2021-02-10
3252,3252,2021-02-11
3253,3253,2021-02-11
3254,3254,2021-05-07
3255,3255,2021-05-06
3256,3256,2021-04-07
3257,3257,2021-01-23
3258,3258,2021-01-23
3259,3259,2021-10-14
3260,3260,2021-10-13
3261,3261,2021-10-13
3262,3262,2021-10-14
3263,3263,2021-03-09
3264,3264,2021-03-29
3265,3265,2021-10-20
3266,3266,2021-04-24
3267,3267,2021-04-25
3268,3268,2021-04-25
3269,3269,2021-04-25
3270,3270,2021-05-28
3271,3271,2021-08-05
3272,3272,2021-01-30
3273,3273,2021-01-30
3274,3274,2021-01-29
3275,3275,2021-04-03
3276,3276,2021-04-03
3277,3277,2021-04-03
3278,3278,2021-04-03
3279,3279,2021-08-30
3280,3280,2021-09-30
3281,3281,2021-06-15
3282,3282,2021-02-19
3283,3283,2021-03-12
3284,3284,2021-01-31
3285,3285,2021-09-01
3286,3286,2021-09-01
3287,3287,2021-10-12
3288,3288,2021-10-12
3289,3289,2021-06-21
3290,3290,2021-06-20
3291,3291,2021-06-21
3292,3292,2021-10-20
3293,3293,2021-10-19
3294,3294,2021-10-04
3295,3295,2021-10-04
3296,3296,2021-10-04
3297,3297,2021-02-26
3298,3298,2021-04-18
3299,3299,2021-04-18
3300,3300,2021-03-09
3301,3301,2021-03-09
3302,3302,2021-03-09
3303,3303,2021-03-09
3304,3304,2021-02-04
3305,3305,2021-02-22
3306,3306,2021-02-22
3307,3307,2021-09-24
3308,3308,2021-05-06
3309,3309,2021-01-31
3310,3310,2021-10-09
3311,3311,2021-10-09
3312,3312,2021-10-08
3313,3313,2021-08-15
3314,3314,2021-06-04
3315,3315,2021-06-05
3316,3316,2021-06-05
3317,3317,2021-06-04
3318,3318,2021-06-25
3319,3319,2021-01-23
3320,3320,2021-01-24
3321,3321,2021-01-23
3322,3322,2021-05-31
3323,3323,2021-07-10
3324,3324,2021-01-08
3325,3325,2021-02-06
3326,3326,2021-05-26
3327,3327,2021-05-25
3328,3328,2021-07-07
3329,3329,2021-07-06
3330,3330,2021-07-07
3331,3331,2021-07-07
3332,3332,2021-08-30
3333,3333,2021-07-22
3334,3334,2021-07-21
3335,3335,2021-06-07
3336,3336,2021-06-06
3337,3337,2021-06-06
3338,3338,2021-06-07
3339,3339,2021-01-15
3340,3340,2021-05-03
3341,3341,2021-05-03
3342,3342,2021-05-04
3343,3343,2021-05-04
3344,3344,2021-03-26
3345,3345,2021-05-16
3346,3346,2021-05-15
3347,3347,2021-05-15
3348,3348,2021-05-15
3349,3349,2021-08-22
3350,3350,2021-02-16
3351,3351,2021-02-15
3352,3352,2021-10-02
3353,3353,2021-10-01
3354,3354,2021-01-03
3355,3355,2021-05-24
3356,3356,2021-05-23
3357,3357,2021-05-24
3358,3358,2021-05-25
3359,3359,2021-04-22
3360,3360,2021-04-22
3361,3361,2021-04-21
3362,3362,2021-04-21
3363,3363,2021-07-19
3364,3364,2021-03-25
3365,3365,2021-02-06
3366,3366,2021-02-06
3367,3367,2021-02-06
3368,3368,2021-10-31
3369,3369,2021-10-30
3370,3370,2021-10-30
3371,3371,2021-05-24
3372,3372,2021-05-25
3373,3373,2021-05-24
3374,3374,2021-09-28
3375,3375,2021-09-28
3376,3376,2021-09-29
3377,3377,2021-09-29
3378,3378,2021-06-30
3379,3379,2021-09-17
3380,3380,2021-09-16
3381,3381,2021-09-16
3382,3382,2021-09-17
3383,3383,2021-10-06
3384,3384,2021-05-05
3385,3385,2021-05-05
3386,3386,2021-05-04
3387,3387,2021-02-16
3388,3388,2021-10-28
3389,3389,2021-05-25
3390,3390,2021-09-21
3391,3391,2021-09-22
3392,3392,2021-01-13
3393,3393,2021-01-13
3394,3394,2021-01-12
3395,3395,2021-08-14
3396,3396,2021-02-11
3397,3397,2021-09-23
3398,3398,2021-09-22
3399,3399,2021-09-23
3400,3400,2021-09-23
3401,3401,2021-01-07
3402,3402,2021-01-08
3403,3403,2021-01-07
3404,3404,2021-01-08
3405,3405,2021-02-22
3406,3406,2021-09-03
3407,3407,2021-09-04
3408,3408,2021-09-04
3409,3409,2021-03-25
3410,3410,2021-05-14
3411,3411,2021-05-15
3412,3412,2021-05-14
3413,3413,2021-06-25
3414,3414,2021-06-26
3415,3415,2021-03-11
3416,3416,2021-09-01
3417,3417,2021-08-31
3418,3418,2021-09-01
3419,3419,2021-09-01
3420,3420,2021-09-11
3421,3421,2021-02-28
3422,3422,2021-08-13
3423,3423,2021-08-14
3424,3424,2021-01-11
3425,3425,2021-01-10
3426,3426,2021-02-10
3427,3427,2021-08-31
3428,3428,2021-09-01
3429,3429,2021-08-31
3430,3430,2021-09-01
3431,3431,2021-08-20
3432,3432,2021-06-29
3433,3433,2021-06-29
3434,3434,2021-06-29
3435,3435,2021-10-30
3436,3436,2021-10-30
3437,3437,2021-10-30
3438,3438,2021-10-30
3439,3439,2021-07-07
3440,3440,2021-01-28
3441,3441,2021-02-04
3442,3442,2021-06-29
3443,3443,2021-06-29
3444,3444,2021-06-29
3445,3445,2021-06-29
3446,3446,2021-02-19
3447,3447,2021-02-18
3448,3448,2021-02-18
3449,3449,2021-02-27
3450,3450,2021-04-14
3451,3451,2021-10-27
3452,3452,2021-10-25
3453,3453,2021-10-25
3454,3454,2021-10-26
3455,3455,2021-05-03
3456,3456,2021-01-24
3457,3457,2021-10-18
3458,3458,2021-10-24
3459,3459,2021-03-16
3460,3460,2021-03-16
3461,3461,2021-03-16
3462,3462,2021-06-17
3463,3463,2021-10-29
3464,3464,2021-10-29
3465,3465,2021-06-18
3466,3466,2021-09-17
3467,3467,2021-05-07
3468,3468,2021-02-17
3469,3469,2021-02-17
3470,3470,2021-02-18
3471,3471,2021-05-01
3472,3472,2021-04-22
3473,3473,2021-06-03
3474,3474,2021-07-23
3475,3475,2021-01-23
3476,3476,2021-05-22
3477,3477,2021-10-13
3478,3478,2021-03-23
3479,3479,2021-08-27
3480,3480,2021-07-12
3481,3481,2021-05-21
3482,3482,2021-09-03
3483,3483,2021-03-24
3484,3484,2021-03-24
3485,3485,2021-06-08
3486,3486,2021-03-19
3487,3487,2021-02-24
3488,3488,2021-08-15
3489,3489,2021-08-14
3490,3490,2021-08-15
3491,3491,2021-08-14
3492,3492,2021-08-20
3493,3493,2021-02-20
3494,3494,2021-02-21
3495,3495,2021-02-21
3496,3496,2021-02-20
3497,3497,2021-08-16
3498,3498,2021-11-01
3499,3499,2021-10-26
3500,3500,2021-10-25
3501,3501,2021-03-28
3502,3502,2021-07-04
3503,3503,2021-10-26
3504,3504,2021-09-07
3505,3505,2021-09-07
3506,3506,2021-09-08
3507,3507,2021-09-08
3508,3508,2021-01-13
3509,3509,2021-04-16
3510,3510,2021-03-02
3511,3511,2021-06-22
3512,3512,2021-06-22
3513,3513,2021-02-10
3514,3514,2021-01-17
3515,3515,2021-10-11
3516,3516,2021-10-10
3517,3517,2021-09-12
3518,3518,2021-09-11
3519,3519,2021-09-12
3520,3520,2021-09-11
3521,3521,2021-01-15
3522,3522,2021-06-05
3523,3523,2021-10-30
3524,3524,2021-11-01
3525,3525,2021-10-31
3526,3526,2021-11-01
3527,3527,2021-10-31
3528,3528,2021-03-10
3529,3529,2021-02-05
3530,3530,2021-07-06
3531,3531,2021-02-20
3532,3532,2021-02-19
3533,3533,2021-07-29
3534,3534,2021-07-29
3535,3535,2021-04-26
3536,3536,2021-04-26
3537,3537,2021-10-25
3538,3538,2021-04-16
3539,3539,2021-04-15
3540,3540,2021-04-15
3541,3541,2021-03-12
3542,3542,2021-10-08
3543,3543,2021-10-07
3544,3544,2021-08-16
3545,3545,2021-09-17
3546,3546,2021-09-17
3547,3547,2021-10-30
3548,3548,2021-10-31
3549,3549,2021-10-21
3550,3550,2021-01-05
3551,3551,2021-01-05
3552,3552,2021-01-05
3553,3553,2021-02-21
3554,3554,2021-02-21
3555,3555,2021-09-16
3556,3556,2021-02-09
3557,3557,2021-02-08
3558,3558,2021-06-30
3559,3559,2021-05-15
3560,3560,2021-05-14
3561,3561,2021-01-28
3562,3562,2021-05-29
3563,3563,2021-06-05
3564,3564,2021-07-09
3565,3565,2021-08-08
3566,3566,2021-10-31
3567,3567,2021-10-10
3568,3568,2021-04-25
3569,3569,2021-04-04
3570,3570,2021-04-04
3571,3571,2021-04-05
3572,3572,2021-04-04
3573,3573,2021-09-22
3574,3574,2021-02-01
3575,3575,2021-07-03
3576,3576,2021-07-02
3577,3577,2021-09-09
3578,3578,2021-07-26
3579,3579,2021-07-27
3580,3580,2021-07-26
3581,3581,2021-08-18
3582,3582,2021-05-16
3583,3583,2021-02-04
3584,3584,2021-07-25
3585,3585,2021-05-03
3586,3586,2021-05-03
3587,3587,2021-10-27
3588,3588,2021-10-27
3589,3589,2021-05-14
3590,3590,2021-05-14
3591,3591,2021-07-20
3592,3592,2021-06-09
3593,3593,2021-04-01
3594,3594,2021-03-31
3595,3595,2021-03-31
3596,3596,2021-04-01
3597,3597,2021-05-02
3598,3598,2021-05-02
3599,3599,2021-02-14
3600,3600,2021-01-13
3601,3601,2021-10-01
3602,3602,2021-10-01
3603,3603,2021-05-09
3604,3604,2021-08-19
3605,3605,2021-09-02
3606,3606,2021-09-02
3607,3607,2021-09-02
3608,3608,2021-01-31
3609,3609,2021-02-01
3610,3610,2021-02-01
3611,3611,2021-02-01
3612,3612,2021-10-24
3613,3613,2021-08-13
3614,3614,2021-08-13
3615,3615,2021-01-12
3616,3616,2021-05-14
3617,3617,2021-02-08
3618,3618,2021-07-17
3619,3619,2021-05-11
3620,3620,2021-07-05
3621,3621,2021-07-04
3622,3622,2021-07-14
3623,3623,2021-07-15
3624,3624,2021-08-18
3625,3625,2021-08-19
3626,3626,2021-04-28
3627,3627,2021-04-28
3628,3628,2021-05-30
3629,3629,2021-04-17
3630,3630,2021-05-23
3631,3631,2021-07-12
3632,3632,2021-06-03
3633,3633,2021-02-03
3634,3634,2021-09-14
3635,3635,2021-10-02
3636,3636,2021-09-10
3637,3637,2021-01-08
3638,3638,2021-10-30
3639,3639,2021-10-14
3640,3640,2021-10-23
3641,3641,2021-10-22
3642,3642,2021-10-23
3643,3643,2021-10-22
3644,3644,2021-09-20
3645,3645,2021-09-20
3646,3646,2021-09-20
3647,3647,2021-09-20
3648,3648,2021-09-30
3649,3649,2021-02-27
3650,3650,2021-03-29
3651,3651,2021-09-01
3652,3652,2021-08-31
3653,3653,2021-09-01
3654,3654,2021-04-14
3655,3655,2021-10-05
3656,3656,2021-10-05
3657,3657,2021-10-04
3658,3658,2021-10-04
3659,3659,2021-07-11
3660,3660,2021-10-23
3661,3661,2021-02-04
3662,3662,2021-02-03
3663,3663,2021-08-13
3664,3664,2021-04-24
3665,3665,2021-04-24
3666,3666,2021-04-24
3667,3667,2021-04-23
3668,3668,2021-06-03
3669,3669,2021-01-07
3670,3670,2021-06-10
3671,3671,2021-07-08
3672,3672,2021-07-08
3673,3673,2021-08-08
3674,3674,2021-10-28
3675,3675,2021-10-29
3676,3676,2021-04-17
3677,3677,2021-05-08
3678,3678,2021-08-01
