ID,FAKTURA_ID,CZY_ZAPLACONO,DATA_ZAPLATY,TYP_PLATNOSCI
1881,1881,1,2021-07-29,przelew
1882,1882,1,2021-09-10,gotówka
1883,1883,1,2021-03-31,gotówka
1884,1884,1,2021-10-16,przelew
1885,1885,1,2021-07-20,gotówka
1886,1886,1,2021-09-13,przelew
1887,1887,1,2021-03-01,gotówka
1888,1888,1,2021-08-22,gotówka
1889,1889,1,2021-07-09,gotówka
1890,1890,1,2021-02-16,gotówka
1891,1891,1,2021-02-26,przelew
1892,1892,1,2021-05-21,gotówka
1893,1893,1,2021-02-21,gotówka
1894,1894,1,2021-10-20,przelew
1895,1895,1,2021-05-22,gotówka
1896,1896,1,2021-07-30,przelew
1897,1897,1,2021-05-27,przelew
1898,1898,1,2021-01-10,przelew
1899,1899,1,2021-10-20,przelew
1900,1900,1,2021-03-03,gotówka
1901,1901,1,2021-02-15,przelew
1902,1902,1,2021-07-30,przelew
1903,1903,1,2021-08-14,gotówka
1904,1904,1,2021-09-04,przelew
1905,1905,1,2021-07-04,przelew
1906,1906,1,2021-09-12,gotówka
1907,1907,1,2021-08-07,przelew
1908,1908,1,2021-06-22,przelew
1909,1909,1,2021-08-25,gotówka
1910,1910,1,2021-04-16,gotówka
1911,1911,1,2021-05-26,gotówka
1912,1912,1,2021-05-09,przelew
1913,1913,1,2021-10-02,przelew
1914,1914,0,NULL,gotówka
1915,1915,1,2021-08-03,przelew
1916,1916,1,2021-03-23,przelew
1917,1917,1,2021-10-19,przelew
1918,1918,1,2021-08-01,gotówka
1919,1919,1,2021-08-12,przelew
1920,1920,1,2021-04-09,przelew
1921,1921,1,2021-01-16,przelew
1922,1922,1,2021-08-29,przelew
1923,1923,1,2021-10-28,przelew
1924,1924,1,2021-01-14,przelew
1925,1925,1,2021-08-25,przelew
1926,1926,1,2021-06-20,przelew
1927,1927,1,2021-10-16,gotówka
1928,1928,1,2021-04-23,gotówka
1929,1929,1,2021-06-22,przelew
1930,1930,1,2021-06-04,przelew
1931,1931,1,2021-08-11,gotówka
1932,1932,1,2021-02-08,przelew
1933,1933,1,2021-05-23,przelew
1934,1934,1,2021-05-08,przelew
1935,1935,1,2021-01-20,przelew
1936,1936,1,2021-10-10,gotówka
1937,1937,1,2021-03-15,gotówka
1938,1938,1,2021-06-04,przelew
1939,1939,1,2021-05-21,gotówka
1940,1940,1,2021-03-15,gotówka
1941,1941,1,2021-03-03,przelew
1942,1942,1,2021-02-12,przelew
1943,1943,1,2021-06-15,gotówka
1944,1944,1,2021-01-13,przelew
1945,1945,1,2021-03-28,gotówka
1946,1946,0,NULL,gotówka
1947,1947,1,2021-05-08,przelew
1948,1948,1,2021-08-20,przelew
1949,1949,1,2021-05-11,przelew
1950,1950,1,2021-02-15,przelew
1951,1951,1,2021-09-07,przelew
1952,1952,1,2021-07-14,przelew
1953,1953,1,2021-03-09,gotówka
1954,1954,1,2021-02-28,gotówka
1955,1955,1,2021-05-31,gotówka
1956,1956,1,2021-02-06,gotówka
1957,1957,1,2021-06-10,gotówka
1958,1958,1,2021-04-22,gotówka
1959,1959,1,2021-02-15,przelew
1960,1960,1,2021-07-27,przelew
1961,1961,1,2021-05-24,przelew
1962,1962,1,2021-07-15,gotówka
1963,1963,1,2021-02-21,przelew
1964,1964,1,2021-01-10,przelew
1965,1965,1,2021-07-28,gotówka
1966,1966,1,2021-05-27,przelew
1967,1967,1,2021-03-22,przelew
1968,1968,1,2021-08-03,przelew
1969,1969,1,2021-09-12,przelew
1970,1970,1,2021-08-02,gotówka
1971,1971,1,2021-08-22,przelew
1972,1972,1,2021-04-18,gotówka
1973,1973,1,2021-07-16,przelew
1974,1974,1,2021-03-14,gotówka
1975,1975,1,2021-08-29,gotówka
1976,1976,1,2021-04-18,przelew
1977,1977,1,2021-04-09,przelew
1978,1978,1,2021-05-23,przelew
1979,1979,1,2021-05-30,przelew
1980,1980,1,2021-03-05,gotówka
1981,1981,1,2021-07-29,gotówka
1982,1982,1,2021-08-28,przelew
1983,1983,1,2021-06-27,gotówka
1984,1984,1,2021-06-19,gotówka
1985,1985,1,2021-03-28,przelew
1986,1986,1,2021-09-09,przelew
1987,1987,1,2021-04-15,gotówka
1988,1988,1,2021-06-10,przelew
1989,1989,1,2021-05-09,gotówka
1990,1990,1,2021-09-24,przelew
1991,1991,1,2021-08-28,gotówka
1992,1992,1,2021-04-04,przelew
1993,1993,1,2021-05-29,gotówka
1994,1994,1,2021-01-02,gotówka
1995,1995,1,2021-07-22,przelew
1996,1996,1,2021-04-25,przelew
1997,1997,1,2021-07-14,przelew
1998,1998,1,2021-06-22,przelew
1999,1999,1,2021-02-26,przelew
2000,2000,1,2021-02-16,przelew
2001,2001,1,2021-09-17,przelew
2002,2002,1,2021-01-23,przelew
2003,2003,1,2021-02-12,gotówka
2004,2004,1,2021-09-05,przelew
2005,2005,1,2021-07-29,gotówka
2006,2006,1,2021-10-05,przelew
2007,2007,1,2021-01-18,przelew
2008,2008,1,2021-02-26,przelew
2009,2009,1,2021-01-03,przelew
2010,2010,0,NULL,przelew
2011,2011,1,2021-08-29,przelew
2012,2012,1,2021-10-15,przelew
2013,2013,1,2021-10-05,przelew
2014,2014,1,2021-05-07,przelew
2015,2015,1,2021-09-16,przelew
2016,2016,1,2021-09-22,przelew
2017,2017,1,2021-04-24,przelew
2018,2018,1,2021-01-23,gotówka
2019,2019,1,2021-01-22,gotówka
2020,2020,1,2021-10-26,gotówka
2021,2021,1,2021-02-07,przelew
2022,2022,1,2021-10-14,gotówka
2023,2023,1,2021-08-16,przelew
2024,2024,1,2021-05-10,gotówka
2025,2025,1,2021-01-23,przelew
2026,2026,1,2021-03-16,przelew
2027,2027,1,2021-03-12,przelew
2028,2028,1,2021-09-17,przelew
2029,2029,1,2021-07-04,gotówka
2030,2030,1,2021-02-05,przelew
2031,2031,1,2021-02-24,przelew
2032,2032,1,2021-07-04,przelew
2033,2033,1,2021-09-19,przelew
2034,2034,1,2021-02-09,gotówka
2035,2035,1,2021-02-14,przelew
2036,2036,1,2021-10-25,przelew
2037,2037,1,2021-05-05,przelew
2038,2038,1,2021-04-06,przelew
2039,2039,1,2021-01-21,przelew
2040,2040,1,2021-10-12,przelew
2041,2041,1,2021-03-08,gotówka
2042,2042,1,2021-03-27,przelew
2043,2043,1,2021-10-19,przelew
2044,2044,1,2021-04-23,gotówka
2045,2045,1,2021-05-26,przelew
2046,2046,1,2021-02-19,przelew
2047,2047,1,2021-08-03,przelew
2048,2048,1,2021-01-28,przelew
2049,2049,1,2021-04-01,gotówka
2050,2050,1,2021-08-29,przelew
2051,2051,1,2021-09-29,przelew
2052,2052,1,2021-06-14,gotówka
2053,2053,1,2021-02-17,przelew
2054,2054,1,2021-03-11,przelew
2055,2055,1,2021-08-10,przelew
2056,2056,1,2021-01-29,gotówka
2057,2057,1,2021-08-31,przelew
2058,2058,1,2021-10-11,przelew
2059,2059,1,2021-06-19,przelew
2060,2060,1,2021-10-18,gotówka
2061,2061,1,2021-10-03,przelew
2062,2062,1,2021-02-24,przelew
2063,2063,1,2021-04-17,przelew
2064,2064,1,2021-03-08,przelew
2065,2065,1,2021-02-03,gotówka
2066,2066,1,2021-02-20,przelew
2067,2067,1,2021-09-22,przelew
2068,2068,1,2021-05-05,gotówka
2069,2069,1,2021-01-29,gotówka
2070,2070,1,2021-02-13,przelew
2071,2071,1,2021-10-07,przelew
2072,2072,1,2021-08-14,gotówka
2073,2073,1,2021-06-03,przelew
2074,2074,1,2021-06-24,przelew
2075,2075,1,2021-01-22,gotówka
2076,2076,1,2021-05-30,przelew
2077,2077,1,2021-07-09,gotówka
2078,2078,1,2021-01-06,przelew
2079,2079,1,2021-02-04,przelew
2080,2080,1,2021-05-24,przelew
2081,2081,1,2021-07-05,przelew
2082,2082,1,2021-03-09,przelew
2083,2083,1,2021-08-29,przelew
2084,2084,1,2021-07-20,przelew
2085,2085,1,2021-06-05,przelew
2086,2086,1,2021-01-14,gotówka
2087,2087,1,2021-05-02,gotówka
2088,2088,1,2021-03-24,gotówka
2089,2089,1,2021-05-14,przelew
2090,2090,1,2021-08-21,przelew
2091,2091,1,2021-02-14,przelew
2092,2092,1,2021-09-30,przelew
2093,2093,1,2021-01-02,przelew
2094,2094,1,2021-05-22,przelew
2095,2095,1,2021-05-24,przelew
2096,2096,1,2021-04-20,przelew
2097,2097,1,2021-07-17,gotówka
2098,2098,1,2021-03-23,gotówka
2099,2099,1,2021-02-05,przelew
2100,2100,1,2021-04-15,gotówka
2101,2101,0,NULL,przelew
2102,2102,1,2021-05-23,gotówka
2103,2103,1,2021-09-27,przelew
2104,2104,1,2021-06-28,przelew
2105,2105,1,2021-09-15,przelew
2106,2106,1,2021-10-18,przelew
2107,2107,1,2021-10-04,przelew
2108,2108,1,2021-05-04,gotówka
2109,2109,1,2021-05-03,gotówka
2110,2110,1,2021-02-14,przelew
2111,2111,0,NULL,gotówka
2112,2112,1,2021-05-24,gotówka
2113,2113,1,2021-09-20,gotówka
2114,2114,1,2021-01-11,przelew
2115,2115,1,2021-08-13,przelew
2116,2116,1,2021-02-10,przelew
2117,2117,1,2021-09-21,przelew
2118,2118,1,2021-01-06,gotówka
2119,2119,1,2021-02-21,gotówka
2120,2120,1,2021-09-02,przelew
2121,2121,1,2021-03-24,gotówka
2122,2122,1,2021-05-13,gotówka
2123,2123,1,2021-06-24,gotówka
2124,2124,1,2021-03-10,przelew
2125,2125,1,2021-08-30,gotówka
2126,2126,1,2021-09-09,przelew
2127,2127,1,2021-02-26,przelew
2128,2128,1,2021-08-12,przelew
2129,2129,1,2021-10-11,gotówka
2130,2130,1,2021-01-09,przelew
2131,2131,1,2021-02-09,przelew
2132,2132,1,2021-08-30,przelew
2133,2133,1,2021-08-19,gotówka
2134,2134,1,2021-06-28,gotówka
2135,2135,0,NULL,przelew
2136,2136,1,2021-07-05,przelew
2137,2137,1,2021-01-26,przelew
2138,2138,1,2021-02-02,przelew
2139,2139,1,2021-06-27,gotówka
2140,2140,1,2021-02-17,przelew
2141,2141,1,2021-02-26,przelew
2142,2142,1,2021-04-12,przelew
2143,2143,0,NULL,przelew
2144,2144,1,2021-10-24,przelew
2145,2145,1,2021-05-02,gotówka
2146,2146,1,2021-01-23,gotówka
2147,2147,1,2021-10-16,przelew
2148,2148,1,2021-10-22,przelew
2149,2149,1,2021-03-15,przelew
2150,2150,1,2021-06-15,przelew
2151,2151,1,2021-03-27,przelew
2152,2152,0,NULL,przelew
2153,2153,1,2021-06-16,przelew
2154,2154,1,2021-09-16,przelew
2155,2155,1,2021-05-05,przelew
2156,2156,1,2021-02-16,gotówka
2157,2157,1,2021-04-29,gotówka
2158,2158,1,2021-04-20,gotówka
2159,2159,1,2021-06-02,przelew
2160,2160,1,2021-07-21,gotówka
2161,2161,1,2021-01-22,przelew
2162,2162,1,2021-05-20,gotówka
2163,2163,1,2021-10-12,przelew
2164,2164,1,2021-03-22,przelew
2165,2165,1,2021-08-26,przelew
2166,2166,1,2021-07-11,przelew
2167,2167,1,2021-05-20,gotówka
2168,2168,1,2021-09-02,gotówka
2169,2169,1,2021-03-22,gotówka
2170,2170,1,2021-06-07,przelew
2171,2171,1,2021-03-18,przelew
2172,2172,1,2021-02-23,przelew
2173,2173,1,2021-08-13,gotówka
2174,2174,1,2021-08-19,gotówka
2175,2175,1,2021-02-19,przelew
2176,2176,1,2021-08-15,przelew
2177,2177,0,NULL,gotówka
2178,2178,0,NULL,przelew
2179,2179,1,2021-03-27,przelew
2180,2180,1,2021-07-03,gotówka
2181,2181,1,2021-10-25,przelew
2182,2182,1,2021-09-06,gotówka
2183,2183,1,2021-01-12,przelew
2184,2184,1,2021-04-15,przelew
2185,2185,1,2021-02-28,przelew
2186,2186,1,2021-06-21,przelew
2187,2187,1,2021-02-08,gotówka
2188,2188,1,2021-01-16,przelew
2189,2189,1,2021-10-09,gotówka
2190,2190,1,2021-09-10,przelew
2191,2191,1,2021-01-14,przelew
2192,2192,1,2021-06-03,przelew
2193,2193,1,2021-04-09,przelew
2194,2194,0,NULL,przelew
2195,2195,1,2021-06-28,gotówka
2196,2196,0,NULL,przelew
2197,2197,1,2021-03-08,przelew
2198,2198,1,2021-02-04,przelew
2199,2199,1,2021-07-05,przelew
2200,2200,1,2021-02-19,przelew
2201,2201,1,2021-02-17,gotówka
2202,2202,1,2021-07-27,gotówka
2203,2203,1,2021-04-24,przelew
2204,2204,0,NULL,gotówka
2205,2205,1,2021-04-14,przelew
2206,2206,1,2021-03-11,przelew
2207,2207,1,2021-10-06,przelew
2208,2208,1,2021-08-15,przelew
2209,2209,1,2021-09-16,gotówka
2210,2210,0,NULL,przelew
2211,2211,1,2021-10-19,przelew
2212,2212,1,2021-01-04,gotówka
2213,2213,1,2021-02-20,przelew
2214,2214,1,2021-09-14,przelew
2215,2215,1,2021-02-07,przelew
2216,2216,1,2021-06-28,gotówka
2217,2217,1,2021-05-13,przelew
2218,2218,1,2021-01-27,gotówka
2219,2219,1,2021-05-27,przelew
2220,2220,1,2021-06-03,gotówka
2221,2221,1,2021-02-09,przelew
2222,2222,1,2021-07-08,przelew
2223,2223,1,2021-08-07,przelew
2224,2224,0,NULL,gotówka
2225,2225,1,2021-10-08,przelew
2226,2226,1,2021-04-23,przelew
2227,2227,1,2021-04-03,przelew
2228,2228,1,2021-09-21,przelew
2229,2229,1,2021-01-30,przelew
2230,2230,1,2021-07-01,gotówka
2231,2231,1,2021-09-07,przelew
2232,2232,1,2021-07-25,przelew
2233,2233,1,2021-08-17,przelew
2234,2234,1,2021-05-15,gotówka
2235,2235,1,2021-02-03,przelew
2236,2236,1,2021-07-23,gotówka
2237,2237,1,2021-05-14,przelew
2238,2238,1,2021-05-01,przelew
2239,2239,1,2021-07-25,przelew
2240,2240,1,2021-03-28,gotówka
2241,2241,1,2021-01-01,gotówka
2242,2242,0,NULL,przelew
2243,2243,1,2021-05-13,przelew
2244,2244,1,2021-07-18,przelew
2245,2245,1,2021-06-08,przelew
2246,2246,1,2021-03-30,przelew
2247,2247,1,2021-04-30,przelew
2248,2248,1,2021-03-16,przelew
2249,2249,1,2021-02-13,przelew
2250,2250,1,2021-01-11,gotówka
2251,2251,1,2021-09-29,przelew
2252,2252,1,2021-05-07,przelew
2253,2253,1,2021-08-18,przelew
2254,2254,1,2021-09-01,przelew
2255,2255,1,2021-08-31,przelew
2256,2256,1,2021-01-30,gotówka
2257,2257,0,NULL,przelew
2258,2258,1,2021-08-11,gotówka
2259,2259,1,2021-01-11,gotówka
2260,2260,1,2021-05-13,przelew
2261,2261,1,2021-02-07,gotówka
2262,2262,1,2021-07-16,przelew
2263,2263,1,2021-05-10,gotówka
2264,2264,1,2021-07-03,gotówka
2265,2265,1,2021-07-13,przelew
2266,2266,1,2021-01-29,gotówka
2267,2267,1,2021-08-17,przelew
2268,2268,1,2021-04-26,przelew
2269,2269,1,2021-05-29,przelew
2270,2270,1,2021-03-29,przelew
2271,2271,1,2021-04-15,przelew
2272,2272,1,2021-05-21,przelew
2273,2273,1,2021-07-11,przelew
2274,2274,1,2021-06-02,gotówka
2275,2275,1,2021-02-01,przelew
2276,2276,1,2021-09-13,przelew
2277,2277,1,2021-09-30,przelew
2278,2278,1,2021-09-08,gotówka
2279,2279,1,2021-01-07,gotówka
2280,2280,0,NULL,przelew
2281,2281,1,2021-10-12,przelew
2282,2282,0,NULL,przelew
2283,2283,1,2021-09-18,gotówka
2284,2284,1,2021-09-28,przelew
2285,2285,1,2021-02-25,gotówka
2286,2286,1,2021-03-27,przelew
2287,2287,1,2021-08-30,przelew
2288,2288,1,2021-04-13,przelew
2289,2289,1,2021-10-03,gotówka
2290,2290,1,2021-07-09,przelew
2291,2291,0,NULL,przelew
2292,2292,1,2021-02-02,gotówka
2293,2293,1,2021-08-12,gotówka
2294,2294,1,2021-04-22,przelew
2295,2295,1,2021-06-01,przelew
2296,2296,1,2021-01-06,przelew
2297,2297,1,2021-06-09,gotówka
2298,2298,1,2021-07-06,gotówka
2299,2299,1,2021-08-06,przelew
2300,2300,1,2021-10-27,przelew
2301,2301,1,2021-04-16,przelew
2302,2302,1,2021-05-07,gotówka
2303,2303,1,2021-07-30,gotówka
2304,2304,1,2021-07-29,przelew
2305,2305,1,2021-05-29,przelew
2306,2306,1,2021-03-11,gotówka
2307,2307,1,2021-02-24,przelew
2308,2308,1,2021-02-11,przelew
2309,2309,1,2021-04-20,przelew
2310,2310,1,2021-08-28,przelew
2311,2311,1,2021-05-03,przelew
2312,2312,1,2021-01-02,przelew
2313,2313,1,2021-09-17,gotówka
2314,2314,1,2021-05-06,przelew
2315,2315,1,2021-01-19,przelew
2316,2316,1,2021-04-22,przelew
2317,2317,1,2021-10-21,przelew
2318,2318,1,2021-08-12,przelew
2319,2319,1,2021-05-09,gotówka
2320,2320,1,2021-07-26,gotówka
2321,2321,1,2021-03-05,przelew
2322,2322,1,2021-08-31,przelew
2323,2323,1,2021-03-11,przelew
2324,2324,1,2021-09-14,przelew
2325,2325,1,2021-01-06,przelew
2326,2326,1,2021-04-11,gotówka
2327,2327,1,2021-06-07,gotówka
2328,2328,1,2021-01-23,przelew
2329,2329,1,2021-05-31,gotówka
2330,2330,1,2021-09-29,gotówka
2331,2331,1,2021-08-20,przelew
2332,2332,1,2021-05-18,przelew
2333,2333,1,2021-07-21,gotówka
2334,2334,1,2021-10-11,przelew
2335,2335,1,2021-08-23,przelew
2336,2336,1,2021-03-08,gotówka
2337,2337,1,2021-09-19,przelew
2338,2338,1,2021-06-03,przelew
2339,2339,1,2021-09-28,przelew
2340,2340,1,2021-09-23,przelew
2341,2341,1,2021-01-10,gotówka
2342,2342,1,2021-01-27,gotówka
2343,2343,1,2021-09-08,przelew
2344,2344,1,2021-06-28,gotówka
2345,2345,1,2021-10-08,przelew
2346,2346,1,2021-01-25,przelew
2347,2347,1,2021-03-08,gotówka
2348,2348,1,2021-10-25,gotówka
2349,2349,1,2021-01-10,przelew
2350,2350,1,2021-10-30,gotówka
2351,2351,1,2021-08-06,przelew
2352,2352,1,2021-07-19,przelew
2353,2353,1,2021-05-05,przelew
2354,2354,1,2021-08-27,gotówka
2355,2355,1,2021-03-02,gotówka
2356,2356,1,2021-08-12,gotówka
2357,2357,1,2021-09-01,przelew
2358,2358,1,2021-04-13,przelew
2359,2359,1,2021-02-22,gotówka
2360,2360,1,2021-09-26,przelew
2361,2361,1,2021-01-19,przelew
2362,2362,1,2021-05-31,przelew
2363,2363,1,2021-06-26,przelew
2364,2364,1,2021-06-07,przelew
2365,2365,1,2021-02-20,gotówka
2366,2366,1,2021-05-19,gotówka
2367,2367,1,2021-05-03,gotówka
2368,2368,1,2021-02-27,gotówka
2369,2369,1,2021-06-07,przelew
2370,2370,1,2021-02-07,przelew
2371,2371,1,2021-04-20,przelew
2372,2372,1,2021-01-13,przelew
2373,2373,1,2021-10-12,gotówka
2374,2374,1,2021-03-08,przelew
2375,2375,1,2021-09-30,gotówka
2376,2376,1,2021-07-31,przelew
2377,2377,1,2021-02-22,gotówka
2378,2378,1,2021-02-13,przelew
2379,2379,1,2021-10-04,przelew
2380,2380,1,2021-01-15,gotówka
2381,2381,1,2021-06-17,gotówka
2382,2382,1,2021-09-27,gotówka
2383,2383,1,2021-01-17,przelew
2384,2384,1,2021-01-29,gotówka
2385,2385,1,2021-05-27,przelew
2386,2386,0,NULL,gotówka
2387,2387,1,2021-04-15,przelew
2388,2388,1,2021-09-21,przelew
2389,2389,1,2021-08-01,gotówka
2390,2390,1,2021-03-06,gotówka
2391,2391,1,2021-03-13,przelew
2392,2392,1,2021-10-11,przelew
2393,2393,1,2021-05-06,przelew
2394,2394,1,2021-07-28,przelew
2395,2395,1,2021-05-10,przelew
2396,2396,1,2021-03-19,gotówka
2397,2397,1,2021-02-24,gotówka
2398,2398,1,2021-09-01,przelew
2399,2399,1,2021-05-03,gotówka
2400,2400,1,2021-04-16,przelew
2401,2401,1,2021-04-28,przelew
2402,2402,1,2021-05-29,przelew
2403,2403,1,2021-02-12,przelew
2404,2404,1,2021-08-05,gotówka
2405,2405,1,2021-10-01,gotówka
2406,2406,1,2021-10-22,przelew
2407,2407,1,2021-10-03,gotówka
2408,2408,1,2021-09-11,gotówka
2409,2409,1,2021-01-31,gotówka
2410,2410,1,2021-06-17,przelew
2411,2411,1,2021-02-02,przelew
2412,2412,1,2021-10-16,przelew
2413,2413,1,2021-05-12,przelew
2414,2414,1,2021-10-08,gotówka
2415,2415,1,2021-08-13,gotówka
2416,2416,1,2021-10-05,przelew
2417,2417,1,2021-04-12,gotówka
2418,2418,1,2021-07-25,gotówka
2419,2419,1,2021-08-11,gotówka
2420,2420,1,2021-08-23,przelew
2421,2421,1,2021-10-10,przelew
2422,2422,1,2021-07-13,przelew
2423,2423,1,2021-06-02,przelew
2424,2424,1,2021-09-19,przelew
2425,2425,1,2021-04-11,przelew
2426,2426,1,2021-07-25,przelew
2427,2427,1,2021-08-15,gotówka
2428,2428,1,2021-08-20,przelew
2429,2429,1,2021-09-26,gotówka
2430,2430,1,2021-02-18,przelew
2431,2431,1,2021-03-26,gotówka
2432,2432,0,NULL,gotówka
2433,2433,1,2021-10-18,gotówka
2434,2434,1,2021-01-28,przelew
2435,2435,1,2021-03-28,przelew
2436,2436,1,2021-06-24,przelew
2437,2437,1,2021-05-02,przelew
2438,2438,1,2021-09-05,gotówka
2439,2439,1,2021-01-15,przelew
2440,2440,1,2021-09-07,przelew
2441,2441,1,2021-01-15,przelew
2442,2442,1,2021-06-21,przelew
2443,2443,1,2021-03-24,gotówka
2444,2444,1,2021-05-01,gotówka
2445,2445,1,2021-06-10,gotówka
2446,2446,1,2021-02-13,gotówka
2447,2447,1,2021-10-14,przelew
2448,2448,1,2021-01-11,przelew
2449,2449,1,2021-09-13,przelew
2450,2450,1,2021-09-05,gotówka
2451,2451,1,2021-03-01,przelew
2452,2452,0,NULL,gotówka
2453,2453,1,2021-08-04,gotówka
2454,2454,1,2021-07-12,przelew
2455,2455,1,2021-01-03,przelew
2456,2456,1,2021-04-09,przelew
2457,2457,1,2021-09-02,przelew
2458,2458,1,2021-09-06,przelew
2459,2459,1,2021-05-16,przelew
2460,2460,1,2021-07-13,gotówka
2461,2461,1,2021-02-02,przelew
2462,2462,1,2021-01-29,gotówka
2463,2463,1,2021-05-14,gotówka
2464,2464,1,2021-02-20,przelew
2465,2465,1,2021-03-03,przelew
2466,2466,1,2021-09-03,przelew
2467,2467,1,2021-05-03,przelew
2468,2468,1,2021-08-09,przelew
2469,2469,1,2021-05-17,przelew
2470,2470,1,2021-09-23,przelew
2471,2471,1,2021-03-21,gotówka
2472,2472,1,2021-07-28,gotówka
2473,2473,1,2021-01-19,przelew
2474,2474,1,2021-09-12,przelew
2475,2475,1,2021-04-19,przelew
2476,2476,1,2021-09-17,przelew
2477,2477,1,2021-01-03,gotówka
2478,2478,1,2021-03-11,przelew
2479,2479,1,2021-02-11,przelew
2480,2480,1,2021-03-20,przelew
2481,2481,1,2021-04-19,przelew
2482,2482,1,2021-05-15,przelew
2483,2483,1,2021-03-25,przelew
2484,2484,1,2021-08-24,gotówka
2485,2485,1,2021-08-21,przelew
2486,2486,1,2021-04-09,przelew
2487,2487,1,2021-03-12,gotówka
2488,2488,1,2021-02-22,przelew
2489,2489,1,2021-04-22,przelew
2490,2490,1,2021-03-16,przelew
2491,2491,1,2021-03-11,przelew
2492,2492,1,2021-06-06,przelew
2493,2493,1,2021-07-01,przelew
2494,2494,1,2021-08-05,gotówka
2495,2495,1,2021-04-25,przelew
2496,2496,1,2021-03-27,przelew
2497,2497,1,2021-07-03,gotówka
2498,2498,1,2021-07-27,gotówka
2499,2499,1,2021-06-04,przelew
2500,2500,1,2021-10-27,gotówka
2501,2501,1,2021-07-05,przelew
2502,2502,1,2021-03-03,przelew
2503,2503,1,2021-04-19,przelew
2504,2504,1,2021-06-17,przelew
2505,2505,1,2021-10-15,gotówka
2506,2506,1,2021-07-14,gotówka
2507,2507,1,2021-08-30,przelew
2508,2508,1,2021-09-09,gotówka
2509,2509,1,2021-10-11,przelew
2510,2510,1,2021-04-25,przelew
2511,2511,1,2021-05-28,przelew
2512,2512,1,2021-04-30,gotówka
2513,2513,1,2021-02-28,przelew
2514,2514,1,2021-10-16,przelew
2515,2515,1,2021-06-16,przelew
2516,2516,1,2021-03-17,gotówka
2517,2517,1,2021-09-11,przelew
2518,2518,1,2021-08-05,gotówka
2519,2519,1,2021-09-14,przelew
2520,2520,1,2021-08-07,przelew
2521,2521,1,2021-01-08,gotówka
2522,2522,1,2021-07-12,gotówka
2523,2523,1,2021-08-28,przelew
2524,2524,1,2021-02-06,przelew
2525,2525,1,2021-03-27,gotówka
2526,2526,1,2021-03-14,przelew
2527,2527,1,2021-05-30,przelew
2528,2528,0,NULL,gotówka
2529,2529,1,2021-04-24,gotówka
2530,2530,1,2021-09-23,przelew
2531,2531,1,2021-10-18,gotówka
2532,2532,1,2021-04-11,przelew
2533,2533,1,2021-02-04,przelew
2534,2534,1,2021-02-28,gotówka
2535,2535,1,2021-03-19,przelew
2536,2536,1,2021-06-10,przelew
2537,2537,1,2021-04-12,gotówka
2538,2538,1,2021-10-11,gotówka
2539,2539,1,2021-02-24,przelew
2540,2540,1,2021-02-13,gotówka
2541,2541,1,2021-04-28,przelew
2542,2542,1,2021-01-25,przelew
2543,2543,1,2021-08-06,przelew
2544,2544,1,2021-09-24,przelew
2545,2545,1,2021-05-01,gotówka
2546,2546,1,2021-07-27,gotówka
2547,2547,1,2021-08-07,gotówka
2548,2548,1,2021-08-24,gotówka
2549,2549,1,2021-03-10,przelew
2550,2550,1,2021-05-20,przelew
2551,2551,1,2021-02-19,przelew
2552,2552,1,2021-02-19,przelew
2553,2553,1,2021-05-18,przelew
2554,2554,1,2021-09-08,przelew
2555,2555,1,2021-03-12,przelew
2556,2556,1,2021-08-20,gotówka
2557,2557,1,2021-04-21,przelew
2558,2558,1,2021-03-07,przelew
2559,2559,1,2021-07-15,gotówka
2560,2560,1,2021-01-25,przelew
2561,2561,1,2021-01-23,przelew
2562,2562,1,2021-01-07,przelew
2563,2563,1,2021-03-09,przelew
2564,2564,1,2021-10-05,przelew
2565,2565,1,2021-03-05,przelew
2566,2566,1,2021-05-19,przelew
2567,2567,1,2021-06-04,przelew
2568,2568,1,2021-02-07,przelew
2569,2569,1,2021-02-14,przelew
2570,2570,1,2021-10-13,przelew
2571,2571,1,2021-01-22,gotówka
2572,2572,1,2021-09-14,gotówka
2573,2573,1,2021-05-25,przelew
2574,2574,1,2021-04-27,przelew
2575,2575,1,2021-07-20,przelew
2576,2576,1,2021-06-23,przelew
2577,2577,1,2021-05-08,przelew
2578,2578,1,2021-08-11,gotówka
2579,2579,1,2021-05-19,gotówka
2580,2580,1,2021-04-05,przelew
2581,2581,1,2021-05-27,gotówka
2582,2582,1,2021-01-15,przelew
2583,2583,1,2021-08-09,przelew
2584,2584,1,2021-08-06,przelew
2585,2585,1,2021-09-22,przelew
2586,2586,1,2021-09-24,przelew
2587,2587,1,2021-07-02,gotówka
2588,2588,1,2021-02-21,przelew
2589,2589,1,2021-08-27,przelew
2590,2590,1,2021-04-09,przelew
2591,2591,1,2021-05-02,przelew
2592,2592,1,2021-05-18,gotówka
2593,2593,1,2021-04-09,przelew
2594,2594,1,2021-02-24,przelew
2595,2595,1,2021-10-30,gotówka
2596,2596,1,2021-07-27,przelew
2597,2597,1,2021-07-14,gotówka
2598,2598,1,2021-08-03,przelew
2599,2599,1,2021-03-16,przelew
2600,2600,1,2021-03-07,przelew
2601,2601,1,2021-03-23,przelew
2602,2602,1,2021-01-14,przelew
2603,2603,1,2021-05-01,przelew
2604,2604,1,2021-02-06,gotówka
